,Unnamed: 0,url,emotion,headline,source,yr,sentiment,rel
564478,17154524,https://www.csmonitor.com/Business/Paper-Economy/2010/1202/Mortgage-rates-rise-driving-down-refi-applications,neutral,Mortgage ... applications,csm,2010,0,1
564479,17154597,https://www.csmonitor.com/Business/Paper-Economy/2010/1203/Unemployment-jumps-to-9.8-percent-highest-since-April,neutral,Unemployment ... April,csm,2010,0,1
564480,17154598,https://www.csmonitor.com/Business/Paper-Economy/2010/1203/Full-time-unemployment-rate-10.7-percent,sadness,Full-time ... percent,csm,2010,-1,1
564481,17154765,https://www.csmonitor.com/Business/Paper-Economy/2010/1207/Job-openings-jump-14-percent-in-October,neutral,Job ... October,csm,2010,0,1
564482,17154899,https://www.csmonitor.com/Business/Paper-Economy/2010/1209/Mortgage-rates-at-highest-level-since-July,neutral,Mortgage ... July,csm,2010,0,1
564483,17156130,https://www.csmonitor.com/Business/Paper-Economy/2011/0107/Official-unemployment-rate-9.4-percent.-Total-rate-16.7-percent,neutral,Official ... percent.,csm,2011,0,1
564484,17156345,https://www.csmonitor.com/USA/2011/0112/Illinois-tax-increase-why-lawmakers-passed-66-percent-income-tax-hike,surprise,Illinois ... hike,csm,2011,0,1
564485,17158393,https://www.csmonitor.com/Business/Paper-Economy/2011/0225/Estimate-of-Q4-2010-shows-slow-GDP-expansion,sadness,Estimate ... expansion,csm,2011,-1,1
564486,17159276,https://www.csmonitor.com/Business/Paper-Economy/2011/0315/US-vs.-Canadian-home-prices,neutral,US ... prices,csm,2011,0,1
564487,17159779,https://www.csmonitor.com/Business/Stefan-Karlsson/2011/0325/Irish-economy-grows-despite-a-tough-bond-market,joy,Irish ... market,csm,2011,1,1
564488,17159871,https://www.csmonitor.com/Business/2011/0328/US-incomes-rise-but-disposable-income-drops.-Blame-oil-prices,sadness,US ... prices.,csm,2011,-1,1
564489,17161561,https://www.csmonitor.com/Business/Paper-Economy/2011/0502/Home-sales-increase-5-percent,neutral,Home ... percent,csm,2011,0,1
564490,17161809,https://www.csmonitor.com/Business/Paper-Economy/2011/0506/Amid-job-growth-total-unemployment-rises-to-15.9-percent,sadness,Amid ... percent,csm,2011,-1,1
564491,17161892,https://www.csmonitor.com/Business/Paper-Economy/2011/0509/Global-economy-0.6-percent-stronger-than-last-year,surprise,Global ... year,csm,2011,0,1
564492,17162285,https://www.csmonitor.com/Business/Paper-Economy/2011/0517/Hong-Kong-housing-prices-up-5-percent-in-a-month,surprise,Hong ... month,csm,2011,0,1
564493,17162738,https://www.csmonitor.com/Business/Paper-Economy/2011/0526/US-economy-grows-less-than-2-percent,neutral,US ... percent,csm,2011,0,1
564494,17163104,https://www.csmonitor.com/Business/Paper-Economy/2011/0603/Unemployment-rate-edges-up-to-9.1-percent,neutral,Unemployment ... percent,csm,2011,0,1
564495,17165603,https://www.csmonitor.com/Business/Paper-Economy/2011/0729/Gross-domestic-product-shows-weak-growth-in-second-quarter,neutral,Gross ... quarter,csm,2011,0,1
564496,17165909,https://www.csmonitor.com/Business/Latest-News-Wires/2011/0805/Global-markets-fall-US-markets-recover-leaving-investors-jittery,fear,Global ... jittery,csm,2011,-1,1
564497,17166865,https://www.csmonitor.com/Business/Paper-Economy/2011/0829/Pending-home-sales-fall-1.3-percent,sadness,Pending ... percent,csm,2011,-1,1
564498,17166983,https://www.csmonitor.com/Business/Paper-Economy/2011/0831/MBA-application-survey-mortgage-rates-fall-as-application-numbers-increase,surprise,MBA ... increase,csm,2011,0,1
564499,17167795,https://www.csmonitor.com/Business/Paper-Economy/2011/0917/Consumer-sentiment-drops.-Inflation-expectations-rise.,neutral,Consumer ... rise.,csm,2011,0,1
564351,17110553,https://www.csmonitor.com/Business/Paper-Economy/2012/0103/November-construction-spending-shows-weak-expansion,sadness,November ... expansion,csm,2012,-1,1
564352,17110688,https://www.csmonitor.com/Business/Paper-Economy/2012/0105/Mortgage-rates-increase-slightly,neutral,Mortgage ... slightly,csm,2012,0,1
564353,17110759,https://www.csmonitor.com/Business/Paper-Economy/2012/0106/Unemployment-rate-drops-to-8.5-percent,neutral,Unemployment ... percent,csm,2012,0,1
564354,17110968,https://www.csmonitor.com/Business/Paper-Economy/2012/0111/Mortgage-rates-trend-lower-and-lower,neutral,Mortgage ... lower,csm,2012,0,1
564355,17111125,https://www.csmonitor.com/Business/Paper-Economy/2012/0113/Retail-sales-show-weak-increase,neutral,Retail ... increase,csm,2012,0,1
564356,17111495,https://www.csmonitor.com/USA/Military/2012/0120/Army-report-Suicide-rate-sets-record-some-alcohol-abuse-up-54-percent,sadness,Army ... percent,csm,2012,-1,1
564357,17111961,https://www.csmonitor.com/Business/Paper-Economy/2012/0130/Home-prices-fall-again,neutral,Home ... again,csm,2012,0,1
564358,17112221,https://www.csmonitor.com/Business/Paper-Economy/2012/0203/Unemployment-rate-drops-to-8.3-percent,neutral,Unemployment ... percent,csm,2012,0,1
564359,17112941,https://www.csmonitor.com/Business/Paper-Economy/2012/0216/Mortgage-rates-inch-up-but-downward-trend-continues,neutral,Mortgage ... continues,csm,2012,0,1
564360,17113069,https://www.csmonitor.com/Business/Paper-Economy/2012/0218/Housing-market-mixed-still-fragile,fear,Housing ... fragile,csm,2012,-1,1
564361,17113362,https://www.csmonitor.com/Business/Paper-Economy/2012/0224/Home-prices-increase,neutral,Home ... increase,csm,2012,0,1
564362,17113814,https://www.csmonitor.com/USA/2012/0304/Gas-prices-force-cash-strapped-cities-to-get-creative,neutral,Gas ... creative,csm,2012,0,1
564363,17114068,https://www.csmonitor.com/Business/Paper-Economy/2012/0308/Jobless-claims-increase-but-trending-lower,neutral,Jobless ... lower,csm,2012,0,1
564364,17114785,https://www.csmonitor.com/Business/Latest-News-Wires/2012/0322/Oil-prices-fall-below-107-a-barrel,neutral,Oil ... barrel,csm,2012,0,1
564365,17114787,https://www.csmonitor.com/Business/Paper-Economy/2012/0322/Jobless-claims-drop-lower-and-lower,neutral,Jobless ... lower,csm,2012,0,1
564366,17115070,https://www.csmonitor.com/Business/Latest-News-Wires/2012/0328/Falling-commodity-prices-lower-stocks,sadness,Falling ... stocks,csm,2012,-1,1
564367,17115780,https://www.csmonitor.com/Business/Paper-Economy/2012/0411/Mortgage-rates-fall-to-3.98-percent,neutral,Mortgage ... percent,csm,2012,0,1
564368,17116056,https://www.csmonitor.com/Business/Paper-Economy/2012/0416/Retail-sales-increase,neutral,Retail ... increase,csm,2012,0,1
564369,17116254,https://www.csmonitor.com/Business/Paper-Economy/2012/0419/Mortgage-rates-fall-below-4-percent.-Again,neutral,Mortgage ... Again.,csm,2012,0,1
564370,17116327,https://www.csmonitor.com/Business/Paper-Economy/2012/0420/Commercial-paper-market-rate-at-15.23-percent,neutral,Commercial ... percent,csm,2012,0,1
564371,17116329,https://www.csmonitor.com/Business/Paper-Economy/2012/0420/Initial-jobless-claims-fall-slightly,neutral,Initial ... slightly,csm,2012,0,1
564372,17116475,https://www.csmonitor.com/Business/Paper-Economy/2012/0424/Home-prices-keep-falling,neutral,Home ... falling,csm,2012,0,1
564373,17116558,https://www.csmonitor.com/Business/Paper-Economy/2012/0425/New-home-sales-drop-7.1-percent,sadness,New ... percent,csm,2012,-1,1
564374,17116739,https://www.csmonitor.com/Business/Paper-Economy/2012/0427/Pending-home-sales-rise-4.1-percent-in-March,neutral,Pending ... March,csm,2012,0,1
564375,17116787,https://www.csmonitor.com/Business/Paper-Economy/2012/0428/Rough-first-quarter-GDP-shows-2.08-percent-growth,neutral,Rough ... growth,csm,2012,0,1
564376,17116989,https://www.csmonitor.com/Business/Paper-Economy/2012/0502/Mortgage-rates-stay-under-four-percent,neutral,Mortgage ... percent,csm,2012,0,1
564377,17117238,https://www.csmonitor.com/Business/Paper-Economy/2012/0507/Hong-Kong-bubble-Housing-prices-rise.,surprise,Hong ... rise.,csm,2012,0,1
564378,17117321,https://www.csmonitor.com/Business/Paper-Economy/2012/0508/Radar-logic-Housing-prices-are-dropping,neutral,Radar ... dropping,csm,2012,0,1
564379,17117394,https://www.csmonitor.com/Business/Paper-Economy/2012/0509/Mortgage-rates-inch-down-to-3.91-percent,neutral,Mortgage ... percent,csm,2012,0,1
564380,17117776,https://www.csmonitor.com/Business/Stefan-Karlsson/2012/0516/Will-a-dividend-tax-hike-lower-stock-values,neutral,Will ... values?,csm,2012,0,1
564381,17118034,https://www.csmonitor.com/Business/Paper-Economy/2012/0521/Chicago-Fed-US-economy-improving,neutral,Chicago ... improving,csm,2012,0,1
564382,17118353,https://www.csmonitor.com/Business/Paper-Economy/2012/0525/Home-prices-increase,neutral,Home ... increase,csm,2012,0,1
564383,17118530,https://www.csmonitor.com/Business/Paper-Economy/2012/0530/Mortgage-rates-tumble-to-record-lows.-Again,fear,Mortgage ... Again.,csm,2012,-1,1
564384,17118930,https://www.csmonitor.com/Business/Paper-Economy/2012/0606/Long-term-mortgage-rates-hit-record-low-levels-survey-shows,neutral,Long-term ... shows,csm,2012,0,1
564385,17119035,https://www.csmonitor.com/Business/Paper-Economy/2012/0607/Intitial-jobless-claims-drop-but-continued-claims-rise,neutral,Intitial ... rise,csm,2012,0,1
564386,17119217,https://www.csmonitor.com/Business/Latest-News-Wires/2012/0611/Stock-market-rescue-Spain-s-bailout-buoys-stocks,neutral,Stock ... stocks.,csm,2012,0,1
564387,17119280,https://www.csmonitor.com/Business/Paper-Economy/2012/0612/Housing-prices-head-higher-as-selling-season-heats-up,neutral,Housing ... up,csm,2012,0,1
564388,17119378,https://www.csmonitor.com/Business/Latest-News-Wires/2012/0613/Gas-prices-fall-amid-lower-US-retail-sales,sadness,Gas ... sales,csm,2012,-1,1
564389,17121019,https://www.csmonitor.com/Business/Paper-Economy/2012/0712/Mortgage-rates-fall-to-3.71-percent-hit-yet-another-record-low,sadness,Mortgage ... low,csm,2012,-1,1
564390,17121670,https://www.csmonitor.com/Business/Latest-News-Wires/2012/0723/McDonald-s-profit-slip-due-to-slowing-global-economy-strong-dollar,sadness,McDonald's ... dollar,csm,2012,-1,1
564391,17123192,https://www.csmonitor.com/Business/Latest-News-Wires/2012/0817/Dollar-Tree-earnings-up-26-percent.-Shares-fall,sadness,Dollar ... fall.,csm,2012,-1,1
564392,17123370,https://www.csmonitor.com/Business/Latest-News-Wires/2012/0821/Best-Buy-second-quarter-profit-drops-90-percent-missing-estimates,sadness,Best ... estimates,csm,2012,-1,1
564393,17123861,https://www.csmonitor.com/Business/Paper-Economy/2012/0829/Pending-home-sales-rise-2.4-percent-in-July,neutral,Pending ... July,csm,2012,0,1
564394,17123922,https://www.csmonitor.com/Business/Paper-Economy/2012/0830/Unemployment-Extended-claims-fall-slightly,sadness,Unemployment: ... slightly,csm,2012,-1,1
564395,17124180,https://www.csmonitor.com/Business/Paper-Economy/2012/0904/Construction-spending-falls-in-July,sadness,Construction ... July,csm,2012,-1,1
564396,17124227,https://www.csmonitor.com/Business/Latest-News-Wires/2012/0905/FedEx-earnings-cut-weak-global-economy-to-blame,sadness,FedEx ... blame,csm,2012,-1,1
564397,17124229,https://www.csmonitor.com/Business/Paper-Economy/2012/0905/Mortgage-rates-fall-to-3.66-percent,neutral,Mortgage ... percent,csm,2012,0,1
564398,17124375,https://www.csmonitor.com/Business/Paper-Economy/2012/0907/Service-industry-shows-mixed-activity-in-August.-Unpredictable-conditions-ahead,neutral,Service ... ahead?,csm,2012,0,1
564399,17124376,https://www.csmonitor.com/Business/Paper-Economy/2012/0907/Total-unemployment-rate-drops-to-14.7-percent,neutral,Total ... percent,csm,2012,0,1
564400,17124673,https://www.csmonitor.com/Business/Paper-Economy/2012/0912/Mortgage-rates-fall-to-3.62-percent,neutral,Mortgage ... percent,csm,2012,0,1
564401,17124847,https://www.csmonitor.com/Business/Paper-Economy/2012/0914/Retail-sales-rise-in-August,neutral,Retail ... August,csm,2012,0,1
564402,17124969,https://www.csmonitor.com/Business/Latest-News-Wires/2012/0918/FedEx-s-weak-outlook-leaves-stocks-mixed,neutral,FedEx's ... mixed,csm,2012,0,1
564403,17125066,https://www.csmonitor.com/Business/Paper-Economy/2012/0919/Home-sales-up-7.8-percent-in-August,surprise,Home ... August,csm,2012,0,1
564404,17125148,https://www.csmonitor.com/Business/Latest-News-Wires/2012/0920/Weak-global-markets-drag-stocks-down,sadness,Weak ... down,csm,2012,-1,1
564405,17125412,https://www.csmonitor.com/Business/Paper-Economy/2012/0925/Home-prices-lift-in-July,neutral,Home ... July,csm,2012,0,1
564406,17125579,https://www.csmonitor.com/Business/Paper-Economy/2012/0927/Census-Home-sales-drop-slightly-in-August,sadness,Census: ... August,csm,2012,-1,1
564407,17125777,https://www.csmonitor.com/Environment/2012/1001/Oil-prices-fall-as-global-demand-weakens,neutral,Oil ... weakens,csm,2012,0,1
564408,17125984,https://www.csmonitor.com/Business/Paper-Economy/2012/1004/Mortgage-rates-drop-9-points,neutral,Mortgage ... points,csm,2012,0,1
564409,17126102,https://www.csmonitor.com/Business/Paper-Economy/2012/1005/Unemployment-rate-drops-to-7.8-percent,neutral,Unemployment ... percent,csm,2012,0,1
564410,17126433,https://www.csmonitor.com/Business/Latest-News-Wires/2012/1012/JPMorgan-posts-record-earnings-lifting-stocks,joy,JPMorgan ... stocks,csm,2012,1,1
564411,17126853,https://www.csmonitor.com/Business/Latest-News-Wires/2012/1019/Stocks-down-as-weak-earnings-drag-market-lower,sadness,Stocks ... lower,csm,2012,-1,1
564412,17126854,https://www.csmonitor.com/Business/Paper-Economy/2012/1019/Home-sales-fall-1.7-percent-in-September,sadness,Home ... September,csm,2012,-1,1
564413,17127248,https://www.csmonitor.com/Business/Paper-Economy/2012/1026/GDP-increases-2-percent-in-Q3,neutral,GDP ... Q3,csm,2012,0,1
564414,17127249,https://www.csmonitor.com/Business/Paper-Economy/2012/1026/Latest-Chicago-Fed-data-shows-economic-improvement-in-September,neutral,Latest ... September,csm,2012,0,1
564415,17127355,https://www.csmonitor.com/Business/Latest-News-Wires/2012/1029/Burger-King-net-income-drops-a-whopping-83-percent,surprise,Burger ... percent,csm,2012,0,1
564416,17127485,https://www.csmonitor.com/Business/Paper-Economy/2012/1031/Home-prices-increase-in-August,neutral,Home ... August,csm,2012,0,1
564417,17128688,https://www.csmonitor.com/Business/Paper-Economy/2012/1126/Chicago-Fed-US-economy-at-near-recession-level,neutral,Chicago ... level,csm,2012,0,1
564418,17128761,https://www.csmonitor.com/Business/Paper-Economy/2012/1127/Home-prices-rise-slightly-in-September,neutral,Home ... September,csm,2012,0,1
564419,17128842,https://www.csmonitor.com/Business/Paper-Economy/2012/1128/Mortgage-rates-drop-to-3.4-percent,neutral,Mortgage ... percent,csm,2012,0,1
564420,17128917,https://www.csmonitor.com/Business/Paper-Economy/2012/1129/Jobless-claims-drop-below-400k,neutral,Jobless ... 400k,csm,2012,0,1
564421,17129305,https://www.csmonitor.com/Business/Paper-Economy/2012/1206/Mortgage-rates-fall-to-3.4-percent,neutral,Mortgage ... percent,csm,2012,0,1
564422,17129379,https://www.csmonitor.com/Business/Paper-Economy/2012/1207/Unemployment-rate-drops-to-7.7-percent,neutral,Unemployment ... percent,csm,2012,0,1
564423,17129508,https://www.csmonitor.com/Business/Latest-News-Wires/2012/1211/Stocks-gain-on-budget-talk-optimism-Fed-stimulus,joy,Stocks ... stimulus,csm,2012,1,1
564308,17076910,https://www.csmonitor.com/Business/Paper-Economy/2013/0116/Mortgage-rates-jump-to-3.5-percent,neutral,Mortgage ... percent,csm,2013,0,1
564309,17077208,https://www.csmonitor.com/USA/Education/2013/0122/High-school-graduation-rate-tops-78-percent-highest-since-1976,neutral,High ... 1976,csm,2013,0,1
564310,17077260,https://www.csmonitor.com/Business/Paper-Economy/2013/0123/Mortgage-rates-rise-to-3.51-percent,neutral,Mortgage ... percent,csm,2013,0,1
564311,17078053,https://www.csmonitor.com/Business/Paper-Economy/2013/0206/MBA-Mortgage-rates-rise-to-3.63-percent,neutral,MBA: ... percent,csm,2013,0,1
564312,17078395,https://www.csmonitor.com/Business/Paper-Economy/2013/0213/MBA-Mortgage-rates-rise-to-3.64-percent,neutral,MBA: ... percent,csm,2013,0,1
564313,17079246,https://www.csmonitor.com/Business/Paper-Economy/2013/0227/MBA-Mortgage-rates-flat-at-3.66-percent,neutral,MBA: ... percent,csm,2013,0,1
564314,17079303,https://www.csmonitor.com/Business/Paper-Economy/2013/0228/BEA-US-economy-grew-0.1-percent-in-Q4,surprise,BEA: ... Q4,csm,2013,0,1
564315,17079382,https://www.csmonitor.com/Business/Paper-Economy/2013/0301/Construction-spending-mixed-in-January,neutral,Construction ... January,csm,2013,0,1
564316,17079507,https://www.csmonitor.com/Business/Paper-Economy/2013/0304/Hong-Kong-bubble-Property-prices-fall-in-December,surprise,Hong ... December.,csm,2013,0,1
564317,17079693,https://www.csmonitor.com/Business/Paper-Economy/2013/0306/MBA-Mortgage-rates-drop-to-3.58-percent,neutral,MBA: ... percent,csm,2013,0,1
564318,17080105,https://www.csmonitor.com/Business/Paper-Economy/2013/0313/Mortgage-rates-rise-to-3.67-percent,neutral,Mortgage ... percent,csm,2013,0,1
564319,17080417,https://www.csmonitor.com/Business/Paper-Economy/2013/0319/Housing-construction-shows-broad-growth-in-February,neutral,Housing ... February,csm,2013,0,1
564320,17080525,https://www.csmonitor.com/Business/Paper-Economy/2013/0320/MBA-Mortgage-rates-stay-flat-at-3.67-percent,neutral,MBA: ... percent,csm,2013,0,1
564321,17081319,https://www.csmonitor.com/Business/Paper-Economy/2013/0403/Mortgage-rates-drop-to-3.62-percent,neutral,Mortgage ... percent,csm,2013,0,1
564322,17082163,https://www.csmonitor.com/Business/Paper-Economy/2013/0417/Mortgage-rates-drop-to-3.52-percent,neutral,Mortgage ... percent,csm,2013,0,1
564323,17082357,https://www.csmonitor.com/Business/Paper-Economy/2013/0422/Home-sales-fall-0.6-percent-in-March,sadness,Home ... March,csm,2013,-1,1
564324,17082383,https://www.csmonitor.com/USA/USA-Update/2013/0422/Home-prices-up-12-percent-as-investors-bet-on-real-estate,joy,Home ... estate,csm,2013,1,1
