,Unnamed: 0,emotion,headline,url
9150,57577,neutral,Thanet ... work,https://www.bbc.com/news/uk-england-kent-11840556
9160,20794,neutral,Pensions: ... problem,https://www.bbc.com/news/business-10840248
9170,44023,neutral,Search ... chief,https://www.bbc.com/news/uk-northern-ireland-11551750
9180,55419,surprise,Buyer ... Club,https://www.bbc.com/news/uk-england-derbyshire-11799960
9190,32511,neutral,Top ... 2010,https://www.bbc.com/news/av/uk-politics-11259589/top-of-the-political-pops-10-september-2010
9200,49704,sadness,Tributes ... Broad,https://www.bbc.com/news/uk-england-surrey-13521015
9210,34529,anger,Libyan ... deal,https://www.bbc.com/news/av/world-africa-13031713/libyan-rebels-might-not-accept-peace-deal
9220,86575,disgust,Five ... lioness,https://www.bbc.com/news/av/world-europe-14842679/five-weeks-living-in-a-cage-with-a-lioness
9230,49694,neutral,Smallpox ... again,https://www.bbc.com/news/health-13526379
9240,119075,neutral,Travel ... Gloucestershire,https://www.bbc.com/news/uk-england-gloucestershire-16007959
9250,125374,neutral,Breast ... watchdog,https://www.bbc.com/news/health-16280458
9260,83878,neutral,Banking ... 2015',https://www.bbc.com/news/uk-14726568
9270,10153,sadness,Cornish ... shaft,https://www.bbc.com/news/uk-england-cornwall-12332462
9280,69198,sadness,Guildford ... drive,https://www.bbc.com/news/uk-england-surrey-14191971
9290,63609,neutral,India: ... drive,https://www.bbc.com/news/world-south-asia-13982031
9300,117867,disgust,Strauss-Kahn ... says,https://www.bbc.com/news/world-europe-15984207
9310,71493,sadness,Man ... Harris,https://www.bbc.com/news/uk-england-hampshire-14275175
9320,75914,anger,Alvin ... exploited?,https://www.bbc.com/news/av/business-14445032/alvin-hall-are-graduate-interns-being-exploited
9330,894,neutral,If ... Berniecare?,https://spectator.org/if-obamacare-succeeded-why-berniecare/
9340,58985,anger,Lure ... bounty,https://www.dailymail.co.uk/sport/othersports/article-1094966/Lure-London-2012-stopped-Chris-Hoy-quitting-cycling-claiming-Beijing-bounty.html
9350,16576,sadness,Finesse ... game,https://www.dailymail.co.uk/sport/tennis/article-1028215/Finesse-fan-Novotna-laments-physical-approach-womens-game.html
9360,35375,anger,Get ... Schuster,https://www.dailymail.co.uk/sport/football/article-1056505/Get-Real-Robinho-Youre-star-player-mediocre-blasts-Schuster.html
9370,52917,neutral,From ... carefully,https://www.dailymail.co.uk/money/article-1088562/From-bargain-cards-great-big-zero-As-banks-pull-borrowers-manage-debt-carefully.html
9380,20944,anger,Scrap ... Sainsbury's,https://www.dailymail.co.uk/news/article-1034122/Scrap-metal-thieves-blamed-knocking-websites-including-Sainsburys.html
9390,54524,sadness,Government ... loss,https://www.dailymail.co.uk/news/article-1090128/Government-57-9-stake-RBS-saddling-taxpayers-2-5bn-loss.html
9400,24217,joy,Spurs ... terms,https://www.dailymail.co.uk/sport/football/article-1038397/Spurs-defender-Kaboul-set-follow-Tainio-Sunderland-agreeing-personal-terms.html
9410,42700,anger,Lille ... Bastos,https://www.dailymail.co.uk/sport/football/article-1197173/Lille-slap-12m-price-tag-Spurs-Villa-target-Bastos.html
9420,34250,neutral,Scientists ... ME,https://www.dailymail.co.uk/health/article-1189291/Scientists-develop-home-testing-kit-ME.html
9430,59223,surprise,First ... before,https://www.dailymail.co.uk/sciencetech/article-1212272/Hubble-telescope-images-universe-before.html
9440,39535,fear,Lewis ... line,https://www.dailymail.co.uk/sport/formulaone/article-1194478/Lewis-Hamilton-Formula-One-power-struggle-means-job-line.html
9450,78249,sadness,Bunions ... operation,https://www.dailymail.co.uk/tvshowbiz/article-1231270/Bunions-Beckham-Years-killer-heels-left-Victoria-agony--need-urgent-op.html
9460,6099,neutral,JANE ... risotto,https://www.dailymail.co.uk/femail/food/article-1129223/JANE-CLARKE-Pea-spinach-risotto.html
9470,53330,fear,Don't ... drawbridge,https://www.dailymail.co.uk/news/article-1207394/No-head-heights-Woman-driver-stalls-car-opening-drawbridge.html
9480,11913,neutral,China ... lending,https://www.dailymail.co.uk/money/article-1151030/China-urges-foreign-banks-lending.html
9490,112337,neutral,Prince ... Kate,https://www.dailymail.co.uk/news/article-7143467/Prince-Harry-Meghan-ramp-royal-rivalry-hire-social-media-expert-boost-popularity.html
9500,158135,surprise,Exoplanets ... finds,https://www.dailymail.co.uk/sciencetech/article-7384193/Exoplanets-distant-stars-diverse-life-Earth-surprising-study-finds.html
9510,205621,fear,Charlton ... Championship,https://www.dailymail.co.uk/sport/football/article-7644647/Charlton-Athletic-0-1-Preston-North-End-Paul-Gallaghers-penalty-puts-Preston-top.html
9520,176906,neutral,Kim ... SKIMS,https://www.dailymail.co.uk/tvshowbiz/article-7484485/Kim-Kardashian-flaunts-hourglass-figure-black-bandeau-bottoms-new-line-SKIMS.html
9530,182122,joy,Ellen ... him',https://www.dailymail.co.uk/tvshowbiz/article-7514491/Ellen-DeGeneres-announces-four-new-series-coming-HBO-Max.html
9540,223562,joy,'New ... Memorial,https://www.dailymail.co.uk/news/article-7739079/Poppy-pinching-pigeon-welcomes-baby-Australian-War-Memorial.html
9550,125908,anger,How ... boil,https://www.dailymail.co.uk/femail/article-7213209/Outrageous-acts-people-no-consideration-make-blood-boil.html
9560,26049,anger,Austrian ... price,https://www.dailymail.co.uk/news/article-6677303/Austrian-government-ordered-pay-1-3million-owner-house-Hitler-born.html
9570,143601,neutral,Tories ... stalls,https://www.dailymail.co.uk/news/article-7306521/Tories-new-Boris-Bounce-Prime-Minister-extends-poll-lead-Labour-ten-points.html
9580,30407,neutral,Inflation ... years,https://www.dailymail.co.uk/news/article-6699459/Inflation-plunges-1-8-cent-lower-energy-fuel-prices-drags-rate-Bank-target.html
9590,79935,neutral,Mel ... Malibu,https://www.dailymail.co.uk/tvshowbiz/article-6966439/Mel-Gibson-63-girlfriend-Rosalind-Ross-28-loved-display-Malibu-outing.html
9600,136996,fear,Iranian ... warn,https://www.dailymail.co.uk/news/article-7271067/Sleeper-cells-terrorists-inspired-attack-UK-security-sources-warn.html
9610,144709,sadness,Pensioner ... told,https://www.dailymail.co.uk/news/article-7313891/Pensioner-dementia-90-55-year-old-wife-died-falling-stairs-inquest-told.html
9620,70423,fear,The ... accident,https://www.dailymail.co.uk/news/article-6918279/The-terrifying-moment-reckless-drivers-illegal-overtake-causes-devastating-road-accident.html
9630,222315,neutral,MasterChef ... 'scruffy',https://www.dailymail.co.uk/femail/article-7734743/Contestant-MasterChef-Professionals-fails-make-poached-egg.html
9640,189412,neutral,Suits ... Stockholm,https://www.dailymail.co.uk/femail/article-7555567/Crown-Princess-Victoria-Sweden-arrives-inauguration-Arctic-exhibition-Stockholm.html
9650,99444,fear,I ... parents,https://www.dailymail.co.uk/news/article-7071247/I-teenage-shoplifter-admits-Derren-Brown.html
9660,69927,neutral,Tara ... Hollywood,https://www.dailymail.co.uk/tvshowbiz/article-6915055/Tara-Reid-looks-stylish-bold-purple-mini-dress-faux-fur-coat.html
9670,182151,neutral,EJ ... LA,https://www.dailymail.co.uk/tvshowbiz/article-7514383/EJ-Johnson-rocks-black-ensemble-sheer-crop-upscale-Ivy-restaurant-LA.html
9680,192673,joy,Cheryl ... show,https://www.dailymail.co.uk/tvshowbiz/article-7570277/Cheryl-puts-racy-display-makes-surprise-appearance-Todrick-Halls-Palladium-show.html
9690,199681,neutral,Impeachment ... weeks,https://www.dailymail.co.uk/news/article-7610623/Impeachment-inquiry-continue-weekend-Democrats-look-public.html
9700,62455,fear,Pictured: ... 2019,https://www.dailymail.co.uk/news/article-6874971/Murder-probe-launched-man-20s-stabbed-death-north-London.html
9710,154367,fear,MPs ... Harper,https://www.dailymail.co.uk/news/article-7365521/MPs-call-Home-Secretary-Priti-Patel-grip-terrifying-rise-violent-crime.html
9720,170551,joy,Suits ... Markle?),https://www.dailymail.co.uk/femail/article-7449071/Prince-Harry-arrives-celebrate-fifth-anniversary-Invictus-Games.html
9730,56751,disgust,Police ... sacked,https://www.dailymail.co.uk/news/article-5536525/Officer-mishandled-2-000-called-colleague-d-e-sacked.html
9740,58897,joy,'Muscles ... embraced,https://www.dailymail.co.uk/femail/article-5546153/Body-positive-artist-Sara-Shakeel-covers-CrossFit-athletes-six-pack-abs-glitter.html
9750,74836,fear,The ... anti-Semitism,https://www.dailymail.co.uk/news/article-5625921/Sajid-Javid-tears-Jeremy-Corbyns-deeply-worrying-failure-tackle-anti-Semitism.html
9760,187728,neutral,There ... interest',https://www.dailymail.co.uk/news/article-6207973/There-NO-General-Election-Brexit-says-Theresa-May.html
9770,207524,joy,Josie ... old,https://www.dailymail.co.uk/tvshowbiz/article-6303289/Josie-Gibson-reveals-plans-undergo-controversial-gender-selection-second-child.html
9780,107470,fear,Eleven-year-old ... injuries,https://www.dailymail.co.uk/news/article-5798401/Denishar-Woods-11-spends-night-hospital-three-months-electric-shock.html
9790,144330,disgust,Utah ... bag,https://www.dailymail.co.uk/news/article-5988235/Utah-man-accused-stabbing-death-10-month-old-son-altar.html
9800,31811,joy,Twinning! ... outfits,https://www.dailymail.co.uk/tvshowbiz/article-5398597/Footy-WAG-Clementine-McVeigh-looks-chic-Chanel-boots.html
9810,24217,fear,'I ... complications,https://www.dailymail.co.uk/news/article-5343237/Why-women-having-breast-implants-REMOVED.html
9820,3773,neutral,Rapper ... tibia,https://www.dailymail.co.uk/tvshowbiz/article-5241921/Kevin-McCall-denies-shooting-foot.html
9830,65646,disgust,Scott ... wife-beating,https://www.dailymail.co.uk/news/article-5582299/Female-aide-embattled-Scott-Pruitt-helped-bring-Rob-Porter-resigns.html
9840,55818,disgust,Rhian ... regime,https://www.dailymail.co.uk/tvshowbiz/article-5533205/Rhian-Sugden-flaunts-ample-cleavage-skimpy-bralet.html
9850,146085,neutral,Black ... 'fuzzball',https://www.dailymail.co.uk/sciencetech/article-6000433/Black-holes-DONT-ring-fire-new-study-suggests.html
9860,216236,neutral,How ... Day,https://www.dailymail.co.uk/news/article-6350375/Hour-hour-whats-happening-Britian-Armistace-Day.html
9870,57494,sadness,It's ... shoot,https://www.dailymail.co.uk/tvshowbiz/article-5540573/Danny-Amendola-Olivia-Culpo-split-two-years.html
9880,117128,joy,The ... T.,https://www.dailymail.co.uk/tvshowbiz/article-5846569/Married-Sights-Sarah-Roza-goes-double-date-Melbourne-hunky-new-beau.html
9890,204389,neutral,EXCLUSIVE: ... prison,https://www.dailymail.co.uk/tvshowbiz/article-6289589/Joey-Morrisson-flirting-storm-Big-Brother-8-reject-Charley-Uchea.html
9900,166124,fear,Married ... service',https://www.dailymail.co.uk/news/article-6095135/Married-paramedic-sex-vulnerable-patient.html
9910,250660,disgust,Sexual ... 17,https://www.dailymail.co.uk/news/article-6522029/Sexual-assault-case-against-Steven-Seagal-dropped.html
9920,194399,joy,Jacqueline ... walk,https://www.dailymail.co.uk/tvshowbiz/article-6239077/Jacqueline-Jossa-affectionately-holds-sleeping-daughter-Mia-arms-enjoys-leafy-walk.html
9930,1502,neutral,Transfer ... Wednesday,https://www.dailymail.co.uk/sport/football/article-5231007/Transfer-news-Wednesday-LIVE-latest-rumours-news.html
9940,239469,joy,Flying ... Soloway,https://www.dailymail.co.uk/tvshowbiz/article-6465415/Hannah-Gadsby-cuts-casual-figure-Hollywood-Reporters-Power-100-Women-Entertainment-event.html
9950,224564,joy,'I ... switch,https://www.dailymail.co.uk/sport/football/article-6392875/Real-Madrid-loanee-Mateo-Kovacic-reveals-hes-enjoying-life-Chelsea.html
9960,37078,disgust,Sinister ... Reich,https://www.dailymail.co.uk/news/article-5426667/Photos-sent-British-penfriend-German-girl.html
9970,175687,neutral,Christie ... show,https://www.dailymail.co.uk/tvshowbiz/article-6144769/Christie-Brinkley-64-stuns-white-dress-joined-look-like-daughter-Sailor-20-NYFW.html
9980,9870,joy,He's ... show,https://www.dailymail.co.uk/tvshowbiz/article-5269301/Taylor-Swifts-beau-Joe-Alwyn-attends-Prada-MFW-show.html
9990,5169,neutral,US ... Pifco,https://www.dailymail.co.uk/money/news/article-1555990/US-gadget-king-takes-over-Pifco.html
10000,86317,neutral,MARKET ... talk,https://www.dailymail.co.uk/money/markets/article-3072688/MARKET-REPORT-SAB-Miller-s-glass-half-dealers-excited-Anheuser-Busch-InBev-bid-talk.html
10010,227619,joy,Ex-England ... present',https://www.dailymail.co.uk/sport/football/article-3345181/Ex-England-winger-Dave-Thomas-guide-dog-help-severe-glaucoma-admits-s-best-Christmas-present.html
10020,181329,disgust,Former ... male',https://www.dailymail.co.uk/news/article-3252279/Ex-House-Speaker-Hastert-lawyers-talking-possible-plea-deal.html
10030,160735,neutral,How ... blood,https://www.dailymail.co.uk/femail/article-3211958/How-pears-beat-hangover-low-fat-calories-high-health-benefits-like-oestrogen-vitamin-K-folate.html
10040,217876,joy,It's ... top,https://www.dailymail.co.uk/tvshowbiz/article-3324828/Home-Away-s-George-Mason-enjoys-beach-date-girlfriend-Manon-Buchalet-reveals-cleavage-top.html
10050,2682,disgust,Maoist ... period,https://www.dailymail.co.uk/news/article-2898738/Maoist-cult-leader-Comrade-Bala-appears-court-accused-sexually-abusing-three-women-30-year-period.html
10060,173743,anger,'Female ... operations,https://www.dailymail.co.uk/news/article-3236166/California-doctor-charged-150-million-insurance-scam.html
10070,175926,neutral,Simply ... ribs,https://www.dailymail.co.uk/home/you/article-3235625/Simply-Nigella-Asian-flavoured-short-ribs.html
10080,24916,fear,Liverpool's ... side,https://www.dailymail.co.uk/sport/football/article-2944089/Liverpool-s-draw-Everton-failed-set-hearts-racing-Jordan-Ibe-glimpses-bright-future-Brendan-Rodgers-side.html
10090,212146,disgust,Cameron ... constituency,https://www.dailymail.co.uk/news/article-3314038/Cameron-fire-lobbying-against-disappointing-council-cuts-Oxfordshire-constituency.html
10100,63584,disgust,Eighth ... Amendment',https://www.dailymail.co.uk/news/article-3025295/Eighth-grader-faces-no-charges-murderous-blog-peers.html
10110,23242,joy,Tom ... 5,https://www.dailymail.co.uk/tvshowbiz/article-2940526/Tom-Cruise-schmoozes-friends-London-art-gallery-enjoys-night-filming-Mission-Impossible-5.html
10120,81257,neutral,No ... year,https://www.dailymail.co.uk/tvshowbiz/article-3061880/Sam-Frost-vows-not-sleep-Bachelorette-Jackie-O-says-went-wrong-Blake-Garvey-year.html
10130,37558,fear,West ... YEARS,https://www.dailymail.co.uk/news/article-2970392/Terrorist-radicalised-ISIS-executioner-Jihadi-John-passed-freely-UK-African-terror-hot-spots-THREE-YEARS.html
10140,135311,joy,Dirk ... club,https://www.dailymail.co.uk/sport/football/article-3167594/Dirk-Kuyt-given-hero-s-welcome-returns-Feyenoord-veteran-striker-pledging-bring-trophies-club.html
10150,89532,anger,Ram ... 'criminals',https://www.dailymail.co.uk/indiahome/indianews/article-3078802/Ram-accuses-Special-Investigation-Team-dishonesty-black-money-probe-calls-prosecution-criminals.html
10160,16979,neutral,Leeds ... deal,https://www.dailymail.co.uk/money/saving/article-2928030/Leeds-BS-chops-3-05-rate-regular-savings-account-just-0-85-blocks-customers-moving-better-deal.html
10170,169941,anger,Donald ... happened',https://www.dailymail.co.uk/news/article-3229542/Donald-Trump-hits-faces-claims-father-arrested-anti-Catholic-Ku-Klux-Klansmen-attacked-police-New-York-1927-says-never-happened.html
10180,19475,surprise,Daniel ... school,https://www.dailymail.co.uk/sport/football/article-2933310/Daniel-Sturridge-cooks-storm-surprise-visit-Liverpool-school.html
10190,58316,joy,That's ... LA,https://www.dailymail.co.uk/tvshowbiz/article-3014156/Maggie-Q-fiance-Dylan-McDermott-shades-touch-LA.html
10200,90442,joy,Chris ... night',https://www.dailymail.co.uk/sport/football/article-3079791/Chris-Smalling-s-hot-tub-catches-fire-emergency-services-called-Manchester-United-defender-enjoys-lads-night.html
10210,153720,anger,Kelly ... battle,https://www.dailymail.co.uk/news/article-3200917/Kelly-Rutherford-federal-lawsuit-thrown-judge-hours-filed-desperate-bid-children-New-York-amid-fierce-custody-battle.html
10220,117690,neutral,The ... counterparts,https://www.dailymail.co.uk/femail/article-3136012/Most-popular-beards-UK-revealed-hairy-men-outnumber-clean-shaven-counterparts.html
10230,75205,sadness,Judge ... semi',https://www.dailymail.co.uk/news/article-3049633/Trader-helped-trigger-500bn-crash-semi-London-man-held-causing-Wall-Street-chaos.html
10240,124780,anger,Telangana's ... expense,https://www.dailymail.co.uk/indiahome/indianews/article-3148894/Telangana-s-KCR-gifts-Rs-5-crore-Mercedes-Benz-bus-taxpayers-expense.html
10250,186097,anger,Michael ... death,https://www.dailymail.co.uk/news/article-2824034/Police-report-identifies-Michael-Brown-s-mother-attacker-armed-robbery-Ferguson-t-shirt-vendors-selling-t-shirts-commemorating-teenager-s-death.html
10260,18445,neutral,Women ... mammogram,https://www.dailymail.co.uk/health/article-2551208/Women-breasts-wont-cancer-mammogram.html
10270,148404,joy,Danny ... over...,https://www.dailymail.co.uk/sport/football/article-2750391/Danny-Welbeck-Arsenal-debut-Mario-Balotelli-Premier-League-football-back.html
