,emotion,headline,url
8738,neutral,Jason ... reunion,https://www.cbsnews.com/news/jason-bateman-talks-arrested-development-reunion/
12851,fear,Powerful ... 40,https://www.cbsnews.com/news/powerful-blast-rocks-central-prague-injuring-up-to-40/
22757,neutral,Carl ... Dell,https://www.cbsnews.com/news/carl-icahn-increases-stake-in-dell/
14831,fear,Why ... 2016,https://www.cbsnews.com/news/why-obama-should-worry-that-current-scandals-might-impact-2016/
28413,sadness,Federal ... calculators,https://www.cbsnews.com/news/federal-shutdown-impacts-college-cost-calculators/
32268,sadness,U.S. ... Egypt,https://www.cbsnews.com/news/us-embassy-american-citizen-detained-in-egypt/
18542,neutral,Olympic ... outerspace,https://www.cbsnews.com/news/olympic-torch-headed-to-outerspace/
20638,neutral,In ... edge,https://www.cbsnews.com/news/in-fight-for-house-control-republicans-have-the-edge/
813,neutral,New ... arrest,https://www.cbsnews.com/news/new-york-police-seek-owners-of-30000-pieces-of-jewelry-seized-from-burglary-arrest/
24354,disgust,Philadelphia ... salt,https://www.cbsnews.com/news/philadelphia-chinese-takeout-restaurants-cutting-salt/
29839,neutral,Oliver ... PSA,https://www.cbsnews.com/news/oliver-stone-john-cusack-star-in-anti-nsa-psa/
20748,joy,"Kim ... motherhood""",https://www.cbsnews.com/news/kim-kardashian-im-enjoying-this-time-to-fully-embrace-motherhood/
8651,sadness,U.S.: ... upgrade,https://www.cbsnews.com/news/us-nuke-plants-with-fukushima-like-vents-must-upgrade/
15999,neutral,Harold ... blood,https://www.cbsnews.com/news/harold-mendenhall-84-donates-100th-gallon-of-blood/
15419,neutral,iPhone ... multicolored,https://www.cbsnews.com/news/iphone-5s-and-low-cost-iphone-said-to-be-multicolored/
3205,sadness,"Rihanna ... mistake""",https://www.cbsnews.com/news/rihanna-on-dating-chris-brown-if-its-a-mistake-its-my-mistake/
11261,neutral,Jay-Z ... agent,https://www.cbsnews.com/news/jay-z-applies-for-certification-as-baseball-agent/
23633,neutral,Krispy ... police,https://www.cbsnews.com/news/krispy-kreme-flash-mob-draws-attention-of-calif-police/
231,neutral,4.2 ... finds,https://www.cbsnews.com/news/42-percent-of-drivers-admit-to-sleeping-behind-the-wheel-in-past-month-cdc-study-finds/
25014,sadness,NYC ... deaths,https://www.cbsnews.com/news/nyc-cancels-electric-zoo-music-festival-following-two-deaths/
20517,sadness,Rebecca ... suicide,https://www.cbsnews.com/news/rebecca-zahau-update-lawsuit-claims-death-was-murder-not-suicide/
14069,neutral,Maximizing ... Bank,https://www.cbsnews.com/news/maximizing-the-role-of-your-businesss-bank/
13381,neutral,Committed ... Committed,https://www.cbsnews.com/news/committed/
32019,neutral,Should ... Arts?,https://www.cbsnews.com/news/should-managers-study-the-liberal-arts/
29902,neutral,Why ... Results?,https://www.cbsnews.com/news/why-wait-for-actual-results/
6923,sadness,Fla. ... Toddler,https://www.cbsnews.com/news/fla-community-sues-to-kick-out-toddler/
30691,anger,Mortgage ... Opposition,https://www.cbsnews.com/news/mortgage-deal-draws-opposition/
33091,anger,Lost ... Fudge,https://www.cbsnews.com/news/lost-diamond-ring-turns-up-in-fudge/
6609,disgust,New ... Driving,https://www.cbsnews.com/news/new-delhi-bans-smoking-while-driving/
18140,neutral,Search ... Collapse,https://www.cbsnews.com/news/search-for-answers-in-bridge-collapse/
7920,surprise,"""American ... Finalist",https://www.cbsnews.com/news/american-idol-axes-leggy-finalist/
21063,neutral,Bush's ... Brain,https://www.cbsnews.com/news/bushs-brain/
16215,neutral,Iraq ... Update,https://www.cbsnews.com/news/iraq-update/
3603,joy,The ... It,https://www.cbsnews.com/news/the-jokes-on-you-8212-enjoy-it/
793,fear,U.S. ... Iraq,https://www.cbsnews.com/news/us-forces-fighting-iranians-in-iraq/
32984,neutral,New ... Treatment,https://www.cbsnews.com/news/new-clues-for-liver-cirrhosis-treatment/
20027,neutral,Candidate ... Thompson,https://www.cbsnews.com/news/candidate-profile-fred-thompson/
13226,neutral,Rep. ... Challenger,https://www.cbsnews.com/news/rep-carney-may-have-new-challenger/
30363,neutral,On ... Caucus,https://www.cbsnews.com/news/on-what-makes-a-caucus/
22056,anger,Judge ... Law,https://www.cbsnews.com/news/judge-strikes-sex-offense-commitment-law/
20960,neutral,The ... Water,https://www.cbsnews.com/news/the-weekend-skinny-3-men-in-hot-water/
20963,neutral,Terry ... O'Quinn,https://www.cbsnews.com/news/terry-oquinn/
5206,neutral,Cosmetic ... U.S.,https://www.cbsnews.com/news/cosmetic-procedures-up-in-us/
21777,neutral,Petraeus ... Fox,https://www.cbsnews.com/news/petraeus-and-crocker-assert-their-independence-on-fox/
3286,neutral,Local: ... Opportunity,https://www.cbsnews.com/news/local-the-first-life-opportunity/
9975,neutral,Bush ... Freedom,https://www.cbsnews.com/news/bush-on-press-freedom/
19302,fear,Navy ... Coast,https://www.cbsnews.com/news/navy-plane-crashes-off-virginia-coast/
14576,fear,Talking ... Chertoff,https://www.cbsnews.com/news/talking-immigration-with-secretary-chertoff/
11277,neutral,Exclusive: ... Easy,https://www.cbsnews.com/news/exclusive-los-alamos-breach-was-easy/
12210,sadness,Cancer ... Illnesses,https://www.cbsnews.com/news/cancer-may-be-next-wave-of-9-11-illnesses/
19200,surprise,First ... Affair,https://www.cbsnews.com/news/first-look-a-currents-affair/
6830,fear,Is ... Us?,https://www.cbsnews.com/news/is-americas-revolt-against-the-religious-right-upon-us/
19281,fear,Warning! ... Feet!,https://www.cbsnews.com/news/warning-helicopter-parents-at-1000-feet/
11907,neutral,Summer ... Tastes,https://www.cbsnews.com/news/summer-music-preview-for-eclectic-tastes/
4084,fear,A ... McGlinchy,https://www.cbsnews.com/news/a-mcglimpse-of-mcglinchy/
7873,neutral,Hurricane ... Florida,https://www.cbsnews.com/news/hurricane-warning-issued-for-florida/
8011,neutral,Immigration's ... Side,https://www.cbsnews.com/news/immigrations-other-side/
8316,sadness,Jerry ... Hospital,https://www.cbsnews.com/news/jerry-lewis-released-from-hospital/
5042,sadness,Would-Be ... Murder,https://www.cbsnews.com/news/would-be-cannibal-charged-with-murder/
644,sadness,Shelley ... 85,https://www.cbsnews.com/news/shelley-winters-dies-at-85/
16139,neutral,Campaigning ... Ohio,https://www.cbsnews.com/news/campaigning-down-to-the-wire-in-ohio/
2814,neutral,No ... Talks,https://www.cbsnews.com/news/no-progress-on-russia-iran-nuke-talks/
14630,neutral,Katie ... II,https://www.cbsnews.com/news/katie-does-letterman-part-ii/
1758,sadness,Hundreds ... Wildfire,https://www.cbsnews.com/news/hundreds-forced-out-by-socal-wildfire/
13682,neutral,Health ... Slows,https://www.cbsnews.com/news/health-insurance-premiums-rise-slows/
14642,fear,N.J. ... Deadlocked,https://www.cbsnews.com/news/nj-senate-race-nearly-deadlocked/
7202,anger,Court ... Speech,https://www.cbsnews.com/news/court-limits-public-workers-speech/
12151,neutral,Judge ... Sales,https://www.cbsnews.com/news/judge-blocks-generic-plavix-sales/
11239,neutral,Indiana ... 4,https://www.cbsnews.com/news/indiana-house-fire-kills-at-least-4/
4193,fear,Report: ... McKinney,https://www.cbsnews.com/news/report-arrest-possible-for-mckinney/
2748,neutral,Mardi ... Personal,https://www.cbsnews.com/news/mardi-gras-up-close-and-personal/
5461,neutral,Tom ... Care,https://www.cbsnews.com/news/tom-and-katies-b-b-baby-care/
8390,neutral,Families ... GIs,https://www.cbsnews.com/news/families-await-dna-tests-on-gis/
30030,neutral,Colombia: ... nabbed,https://www.cbsnews.com/news/colombia-our-last-big-drug-lord-daniel-loco-barrera-nabbed/
659,neutral,Adorable ... dinosaur,https://www.cbsnews.com/news/adorable-young-girl-points-out-flaws-on-toy-dinosaur/
32348,neutral,THE ... Rice,https://www.cbsnews.com/news/the-dish-jose-garces-special-spanish-rice/
32813,sadness,Why ... missed,https://www.cbsnews.com/news/why-jack-welch-wont-be-missed/
36498,neutral,Colts ... TDs,https://www.cbsnews.com/news/colts-beat-jaguars-as-andrew-luck-rushes-for-2-tds/
1409,neutral,Polio ... Organization,https://www.cbsnews.com/news/polio-almost-eradicated-in-india-says-world-health-organization/
20499,neutral,European ... growth,https://www.cbsnews.com/news/european-leaders-seek-roadmap-for-future-growth/
40258,neutral,How ... primary,https://www.cbsnews.com/news/how-santorum-won-the-alabama-primary/
808,joy,Obama ... House,https://www.cbsnews.com/news/obama-hails-nba-champ-mavericks-at-white-house/
9232,sadness,Why ... bet,https://www.cbsnews.com/news/why-active-investment-is-a-losing-bet/
16415,neutral,USS ... Calif.,https://www.cbsnews.com/news/uss-iowa-on-way-to-new-home-in-southern-calif/
25278,joy,"Kate, ... Games",https://www.cbsnews.com/news/kate-duchess-of-cambridge-gets-into-the-olympic-spirit-at-london-games/
8123,neutral,"Prince ... diplomat""",https://www.cbsnews.com/news/prince-harry-im-definitely-not-a-diplomat/
17601,sadness,Kardashian ... Deal,https://www.cbsnews.com/news/kardashian-sisters-want-out-of-debit-card-deal/
34635,neutral,"""Iron ... online",https://www.cbsnews.com/news/iron-man-3-trailer-debuts-online/
32894,sadness,Bollywood ... 70,https://www.cbsnews.com/news/bollywood-star-amitabh-bachchan-is-70/
11508,surprise,JPMorgan ... estimates,https://www.cbsnews.com/news/jpmorgan-chase-earns-54b-beats-estimates/
27762,sadness,Ex-U.S. ... case,https://www.cbsnews.com/news/ex-us-guard-pleads-guilty-in-china-secrets-case/
20886,sadness,Serena ... loses,https://www.cbsnews.com/news/serena-williams-reaches-wimbledon-quarterfinals-sharapova-loses/
18943,neutral,Why ... loans,https://www.cbsnews.com/news/why-its-getting-easier-to-repay-student-loans/
28067,joy,Malick's ... Venice,https://www.cbsnews.com/news/malicks-to-the-wonder-premieres-in-venice/
23402,sadness,Colorado ... baby,https://www.cbsnews.com/news/colorado-victim-struggles-for-life-as-wife-delivers-baby/
22001,neutral,Transcript: ... King,https://www.cbsnews.com/news/transcript-face-to-face-with-rep-king/
6595,fear,FDA ... concern?,https://www.cbsnews.com/news/fda-adds-diabetes-memory-loss-warnings-to-statin-labels-cause-for-concern/
35954,sadness,N.C. ... 3,https://www.cbsnews.com/news/nc-hospital-explosion-kills-patient-injures-3/
23594,neutral,Jeb ... VP,https://www.cbsnews.com/news/jeb-bush-wants-romney-to-choose-rubio-for-vp/
35256,neutral,NASA ... space-o-lantern,https://www.cbsnews.com/news/nasa-pumpkin-carver-cuts-curiosity-space-o-lantern/
4398,neutral,Bernanke ... hearing,https://www.cbsnews.com/news/bernanke-sticks-with-low-rate-policy-at-hearing/
34713,neutral,"Romney, ... early",https://www.cbsnews.com/news/romney-obama-campaigners-beg-vote-early/
17684,neutral,"""Lone ... Season",https://www.cbsnews.com/news/lone-star-axed-by-fox-first-casualty-of-new-tv-season/
10,joy,The ... maestro,https://www.cbsnews.com/news/the-pope-and-his-jewish-maestro/
8555,disgust,Experts: ... waste,https://www.cbsnews.com/news/experts-up-to-half-of-worlds-food-goes-to-waste/
23003,joy,Teen ... weekend,https://www.cbsnews.com/news/teen-choice-awards-to-be-handed-out-this-weekend/
34564,fear,Hillary ... attack,https://www.cbsnews.com/news/hillary-clinton-urges-caution-on-newly-released-emails-detailing-libya-attack/
41138,fear,The ... shooter,https://www.cbsnews.com/news/the-warning-signs-for-a-potential-school-shooter/
14743,disgust,Vatican ... allegations,https://www.cbsnews.com/news/vatican-investigating-7-legion-of-christ-priests-over-sex-abuse-allegations/
36103,fear,Deadly ... dozens,https://www.cbsnews.com/news/deadly-ghana-building-collapse-traps-dozens/
6140,disgust,Sex ... destroyed,https://www.cbsnews.com/news/sex-tape-of-edwards-mistress-to-be-destroyed/
32995,fear,48 ... accident,https://www.cbsnews.com/news/48-hours-collision-course-probes-deadly-crash-that-was-no-accident/
5306,sadness,After ... broke,https://www.cbsnews.com/news/after-154m-allen-iverson-may-be-broke/
33175,fear,When ... war,https://www.cbsnews.com/news/when-the-us-was-on-the-brink-of-nuclear-war/
5005,sadness,Trial ... death,https://www.cbsnews.com/news/trial-set-for-gabe-watson-in-brides-honeymoon-death/
1662,anger,China ... Imports,https://www.cbsnews.com/news/china-bans-us-chicken-imports/
6955,joy,Four ... Teach,https://www.cbsnews.com/news/four-sisters-who-love-to-teach/
4925,joy,Brosnan's ... Comedy,https://www.cbsnews.com/news/brosnans-attraction-to-comedy/
6811,neutral,Panel: ... Back,https://www.cbsnews.com/news/panel-time-for-nasa-to-step-back/
12591,neutral,Framed ... Later,https://www.cbsnews.com/news/framed-man-freed-20-years-later/
12233,neutral,For ... Life-Or-Death,https://www.cbsnews.com/news/for-most-flu-not-life-or-death/
1622,neutral,Home ... Exposed,https://www.cbsnews.com/news/home-repair-ripoffs-exposed/
2437,neutral,Darth ... Nader,https://www.cbsnews.com/news/darth-nader/
6840,neutral,"Bush, ... Trail",https://www.cbsnews.com/news/bush-kerry-back-on-campaign-trail/
2316,neutral,FCC ... F-Word,https://www.cbsnews.com/news/fcc-flip-flops-on-bono-f-word/
2018,neutral,Chronicle ... Era,https://www.cbsnews.com/news/chronicle-of-the-civil-rights-era/
12412,neutral,Long ... Snafus,https://www.cbsnews.com/news/long-lines-some-snafus/
6782,joy,'Friends' ... Child,https://www.cbsnews.com/news/friends-star-expecting-child/
8325,neutral,Taking ... You,https://www.cbsnews.com/news/taking-your-medical-data-with-you/
13724,neutral,"Joan, ... Dish",https://www.cbsnews.com/news/joan-melissa-rivers-ready-to-dish/
38414,neutral,Did ... Loko,https://www.cbsnews.com/news/did-alcoholic-beverage-sicken-students-not-us-says-four-loko/
7549,anger,Outrage ... Offenders,https://www.cbsnews.com/news/outrage-growing-over-repeat-sex-offenders/
22859,sadness,Kyron ... Kids,https://www.cbsnews.com/news/kyron-horman-update-stepmom-of-missing-7-year-old-barred-from-seeing-kids/
19791,neutral,Interest ... Fight,https://www.cbsnews.com/news/interest-groups-see-opportunity-in-kagan-fight/
44867,disgust,Naked ... Cemetery,https://www.cbsnews.com/news/naked-man-caught-on-camera-in-miss-cemetery/
10526,fear,Facebook ... Burglary,https://www.cbsnews.com/news/facebook-friend-suspected-in-burglary/
12314,neutral,Getting ... Now,https://www.cbsnews.com/news/getting-off-a-college-wait-list-5-things-to-do-now/
44802,neutral,Would ... Different?,https://www.cbsnews.com/news/would-a-ghailani-commission-have-been-different/
22360,anger,Arrests ... 500,https://www.cbsnews.com/news/arrests-of-activists-at-g-20-summit-top-500/
28991,fear,Bill ... Brown,https://www.cbsnews.com/news/bill-oreilly-vs-jennifer-aniston-mirrors-dan-quayle-vs-murphy-brown/
4502,neutral,Manning ... Dreams,https://www.cbsnews.com/news/manning-poised-to-spoil-new-orleans-dreams/
46711,sadness,Haiti ... Kidnap,https://www.cbsnews.com/news/haiti-frees-us-aid-worker-accused-in-kidnap/
2569,neutral,How ... Survival,https://www.cbsnews.com/news/how-cancer-victims-can-double-survival/
6302,neutral,Help! ... Me!,https://www.cbsnews.com/news/help-my-boss-keeps-changing-priorities-on-me/
33339,neutral,Pakistan ... Aid,https://www.cbsnews.com/news/pakistan-promised-millions-in-flood-aid/
28676,neutral,Surveillance ... Privacy,https://www.cbsnews.com/news/surveillance-cameras-and-the-right-to-privacy/
25051,neutral,Monday ... Mean?,https://www.cbsnews.com/news/monday-market-note-what-does-latest-slowdown-mean/
11940,neutral,Targeted ... We?,https://www.cbsnews.com/news/targeted-hits-should-we-or-shouldnt-we/
10887,neutral,"""Climategate"" ... Cleared",https://www.cbsnews.com/news/climategate-researchers-largely-cleared/
13634,neutral,Tax ... Search,https://www.cbsnews.com/news/tax-tip-what-you-can-write-off-on-your-job-search/
22586,surprise,How ... Restaurants,https://www.cbsnews.com/news/how-chipotle-got-to-1000-restaurants/
30130,neutral,A ... Policymakers?,https://www.cbsnews.com/news/a-wake-up-call-for-policymakers/
5927,neutral,Fake ... Do,https://www.cbsnews.com/news/fake-weed-spice-genie-k2-getting-kids-high-but-theres-nothing-cops-can-do/
41517,anger,Democrats ... Care,https://www.cbsnews.com/news/democrats-press-gop-lawmakers-to-turn-down-government-health-care/
20407,joy,Mario ... Pasta,https://www.cbsnews.com/news/mario-batalis-perfect-pasta/
3625,neutral,Help ... Stuff,https://www.cbsnews.com/news/help-haiti-with-money-not-stuff-01-02-2010/
4797,neutral,Obama: ... Too,https://www.cbsnews.com/news/obama-republicans-must-give-ground-too/
42491,sadness,Jenni-Lyn ... Week,https://www.cbsnews.com/news/jenni-lyn-watson-missing-upstate-ny-search-for-coed-who-disappeared-last-week/
32022,anger,"Terry ... Day""",https://www.cbsnews.com/news/terry-jones-the-man-behind-burn-a-quran-day/
31738,sadness,"""Real ... Reports",https://www.cbsnews.com/news/real-housewives-of-new-jersey-star-teresa-giudice-accused-of-hiding-income-say-reports/
