,url,emotion,headline,source,yr,sentiment,rel
52445,https://www.reuters.com/article/northern-rock-capital/update-1-n-rock-capital-below-minimum-as-waiver-expires-idUSL171120620090701,neutral,UPDATE ... expires,reuters,2009,0,1
52450,https://www.reuters.com/article/financial/topwrap-5-world-economy-out-of-free-fall-eye-on-us-rating-idUSSP47811820090522,neutral,TOPWRAP ... rating,reuters,2009,0,1
52459,https://www.reuters.com/article/nobellearning/update-1-nobel-learning-posts-lower-q3-profit-idUSBNG45045120090430,surprise,UPDATE ... profit,reuters,2009,0,1
52466,https://www.reuters.com/article/pko/update-2-pko-q1-net-lags-fcast-hit-by-deposit-battle-idUSLE9701320090514,sadness,UPDATE ... battle,reuters,2009,-1,1
52468,https://www.reuters.com/article/us-russia-rosneft-results/rosneft-profit-misses-forecast-on-higher-taxes-idUSTRE5AO2CT20091125,sadness,Rosneft ... taxes,reuters,2009,-1,1
52469,https://www.reuters.com/article/markets-japan-stocks/nikkei-may-edge-lower-on-profit-taking-moves-limited-idUSTOE5B60EB20091207,neutral,Nikkei ... limited,reuters,2009,0,1
52471,https://www.reuters.com/article/kpn-bond-size/kpn-to-raise-1-5-bln-euros-via-2-part-bond-ifr-idUSLS73124420090128,neutral,KPN ... -IFR,reuters,2009,0,1
52480,https://www.reuters.com/article/westernunion/update-2-western-union-quarterly-profit-rises-8-percent-idUSN2145032920090421,joy,UPDATE ... percent,reuters,2009,1,1
52483,https://www.reuters.com/article/markets-precious/precious-gold-firms-after-u-s-housing-data-idUSLJ93615020090519,surprise,PRECIOUS-Gold ... data,reuters,2009,0,1
52488,https://www.reuters.com/article/markets-mexico-cetes/mexico-1-month-cetes-yield-falls-to-6-35-pct-idUSMEX00147320090331,neutral,Mexico ... pct,reuters,2009,0,1
52489,https://www.reuters.com/article/dianashipping/update-1-diana-shipping-q1-profit-beats-street-view-idUSBNG50331620090506,joy,UPDATE ... view,reuters,2009,1,1
52495,https://www.reuters.com/article/column-stocks-outlook/rpt-wall-st-wk-ahead-stocks-rally-to-be-tested-by-jobs-data-idUSN2742239920090927,fear,RPT-Wall ... data,reuters,2009,-1,1
52501,https://www.reuters.com/article/mtnl-results/table-indias-mtnl-q3-net-profit-falls-38-pct-idUSDEL34620820090130,sadness,TABLE-India's ... pct,reuters,2009,-1,1
52502,https://www.reuters.com/article/markets-stocks/us-stocks-futures-rise-ahead-of-cpi-fed-statement-idUSN1626145820091216,neutral,US ... statement,reuters,2009,0,1
52503,https://www.reuters.com/article/markets-china-stocks-open/chinas-share-index-opens-down-after-wens-speech-idUSBJD00302720090911,surprise,China's ... speech,reuters,2009,0,1
52505,https://www.reuters.com/article/us-cebit-microsoft-jobs/microsoft-says-research-budget-may-create-new-jobs-idUSTRE5222C420090303,joy,Microsoft ... jobs,reuters,2009,1,1
52506,https://www.reuters.com/article/mol/update-1-mol-sees-flat-or-slightly-higher-retail-sales-in-q2-idUSLJ28008820090519,neutral,UPDATE ... Q2,reuters,2009,0,1
52509,https://www.reuters.com/article/brookfieldasset-fund/update-2-brookfield-asset-sets-up-c1-bln-dip-financing-fund-idUSN1946733120090819,joy,UPDATE ... fund,reuters,2009,1,1
52513,https://www.reuters.com/article/us-usa-fed-bernanke/bernanke-says-economy-improving-idUSTRE5B632Z20091208,neutral,Bernanke ... improving,reuters,2009,0,1
52520,https://www.reuters.com/article/hoku/update-1-hoku-posts-q1-loss-to-slow-idaho-plant-construction-idUSBNG45793520090730,sadness,UPDATE ... construction,reuters,2009,-1,1
52527,https://www.reuters.com/article/usa-housing-fhlb-seattle/update-1-u-s-regulator-fhlb-of-seattle-undercapitalized-idUSWEN627320091106,surprise,UPDATE ... 'undercapitalized',reuters,2009,0,1
52528,https://www.reuters.com/article/india-economy/wrapup-1-indian-inflation-returns-as-food-prices-surge-idUSHKG39192720090917,neutral,WRAPUP ... surge,reuters,2009,0,1
52529,https://www.reuters.com/article/market-thailand-stocks/thai-stocks-seen-lower-led-by-energy-shares-idUSBKK46450820090922,sadness,Thai ... shares,reuters,2009,-1,1
52534,https://www.reuters.com/article/services-sgs-sa-table/table-sgs-sa-sgsn-vx-half-year-results-idUSLF4233620090715,neutral,TABLE-SGS ... results,reuters,2009,0,1
52535,https://www.reuters.com/article/tpsa-results/tpsa-q3-net-profit-nearly-halves-misses-forecasts-idUSWAR01103720091028,sadness,TPSA ... forecasts,reuters,2009,-1,1
52537,https://www.reuters.com/article/markets-hongkong-stocks/hk-shares-open-up-2-7-pct-pccw-drops-idUSHKF07990520090206,neutral,Hk ... drops,reuters,2009,0,1
52542,https://www.reuters.com/article/cch-results/greek-coke-bottler-q1-net-down-93-pct-lags-fcsts-idUSATH00173320090507,sadness,Greek ... fcsts,reuters,2009,-1,1
52545,https://www.reuters.com/article/markets-europe-stocks/european-shares-fall-back-from-10-month-high-idUSLQ11338420090826,sadness,European ... high,reuters,2009,-1,1
52549,https://www.reuters.com/article/ranbaxy-results/table-ranbaxy-posts-187-mln-net-loss-in-2008-idUSDEL19431020090330,sadness,TABLE-Ranbaxy ... 2008,reuters,2009,-1,1
52550,https://www.reuters.com/article/ecb-marginal/bank-overnight-deposits-at-ecb-rebound-idUSFAT00461920090316,neutral,Bank ... rebound,reuters,2009,0,1
52555,https://www.reuters.com/article/markets-southeastasia-stocks/se-asia-stocks-coal-miners-boost-indonesia-thailand-spore-off-idUSBKK46579120090806,neutral,SE ... off,reuters,2009,0,1
52564,https://www.reuters.com/article/intesasanpaolo-results/brief-intesa-sanpaolo-q3-results-statement-idUSWEA005220091110,neutral,BRIEF-Intesa ... statement,reuters,2009,0,1
52568,https://www.reuters.com/article/markets-canada-dollar-bonds/canada-fx-debt-c-down-ahead-of-bank-of-canada-rate-announcement-idUSN2041840020091020,neutral,CANADA ... announcement,reuters,2009,0,1
52579,https://www.reuters.com/article/markets-stocks/us-stocks-futures-up-on-bernanke-news-housing-data-eyed-idUSN2519229120090825,fear,US ... eyed,reuters,2009,-1,1
52580,https://www.reuters.com/article/greece-economy-events/timeline-greeces-economic-crisis-idUSLDE5BL0LB20091222,sadness,TIMELINE-Greece's ... crisis,reuters,2009,-1,1
52589,https://www.reuters.com/article/vale-bonds-sale/vale-overseas-ltd-sells-1-bln-30-yr-bonds-ifr-idUSN0350119520091103,neutral,Vale ... IFR,reuters,2009,0,1
52598,https://www.reuters.com/article/markets-stocks-open/us-stocks-snapshot-weak-dlr-lifts-wall-st-ahead-of-fed-comment-idUSN0454927720091104,fear,US ... comment,reuters,2009,-1,1
52610,https://www.reuters.com/article/us-markets-japan-stocks/nikkei-hits-6-week-low-on-yen-machinery-stocks-slide-idUSTRE56703720090708,sadness,Nikkei ... slide,reuters,2009,-1,1
52612,https://www.reuters.com/article/aig/aig-unit-took-added-risks-in-sideline-business-wsj-idUSBNG39971720090205,fear,AIG ... -WSJ,reuters,2009,-1,1
52614,https://www.reuters.com/article/us-markets-stocks-medtronic/medtronic-climbs-after-barrons-forecast-idUSTRE54H2SR20090518,neutral,Medtronic ... forecast,reuters,2009,0,1
52616,https://www.reuters.com/article/lending-romania-bcr/ebrd-grants-romanias-bcr-100-mln-euro-loan-idUSLU40184120090330,neutral,EBRD ... loan,reuters,2009,0,1
52620,https://www.reuters.com/article/prudential-sec/update-1-prudential-unit-settles-sec-ny-market-timing-probe-idUSN1735717920090417,neutral,UPDATE ... probe,reuters,2009,0,1
52622,https://www.reuters.com/article/google-sony/sony-pcs-to-offer-google-web-browser-idUSN3145822720090901,neutral,Sony ... browser,reuters,2009,0,1
52623,https://www.reuters.com/article/markets-canada-stocks/canada-stocks-tsx-ends-higher-on-improved-global-outlook-idUSTOR00703320091221,neutral,CANADA ... outlook,reuters,2009,0,1
52624,https://www.reuters.com/article/us-microsoft/microsoft-reverses-windows-7-starter-limit-idUSTRE54Q0GE20090529,neutral,Microsoft ... limit,reuters,2009,0,1
52638,https://www.reuters.com/article/markets-stocks-smallcap/headline-stocks-u-s-small-midcap-stocks-on-the-move-on-oct-30-idUSBNG46968120091030,neutral,HEADLINE ... 30,reuters,2009,0,1
52640,https://www.reuters.com/article/samsungmobile/update-1-samsung-display-unit-sees-robust-smartphone-growth-idUSSEO33673920090419,joy,UPDATE ... growth,reuters,2009,1,1
52642,https://www.reuters.com/article/markets-brazil/brazil-stocks-edge-up-in-early-trading-real-dips-idUSN1531963820091015,neutral,Brazil ... dips,reuters,2009,0,1
52645,https://www.reuters.com/article/maruti-results/indias-maruti-q3-profit-falls-54-3-pct-lags-fcast-idUSBMA00227120090129,sadness,India's ... f'cast,reuters,2009,-1,1
52655,https://www.reuters.com/article/markets-japan-stocks/nikkei-edges-lower-daiwa-securities-slips-idUST36378920090911,sadness,Nikkei ... slips,reuters,2009,-1,1
52656,https://www.reuters.com/article/markets-brazil/brazil-stocks-seesaw-on-investor-wariness-real-up-idUSN2913221120090929,neutral,Brazil ... up,reuters,2009,0,1
52663,https://www.reuters.com/article/transcanada/update-1-transcanada-profit-lower-on-weak-power-prices-idUSN2927891320090730,joy,UPDATE ... prices,reuters,2009,1,1
52666,https://www.reuters.com/article/nationalexpress/update-3-nat-express-prioritises-cash-call-warns-on-profit-idUSLM06211520091022,neutral,UPDATE ... profit,reuters,2009,0,1
52669,https://www.reuters.com/article/autos-canada-fiat-chrysler/update-1-caw-says-fiat-warns-that-chrysler-bankruptcy-likely-idUSN2835465120090428,fear,UPDATE ... likely,reuters,2009,-1,1
52673,https://www.reuters.com/article/us-financial-regulation-consumer/consumer-watchdog-nears-house-panel-approval-idUSTRE59K2K920091021,neutral,Consumer ... approval,reuters,2009,0,1
52680,https://www.reuters.com/article/markets-forex/forex-dollar-drops-as-recovery-hopes-lift-risk-appetite-idUSN1946161920090619,fear,FOREX-Dollar ... appetite,reuters,2009,-1,1
52681,https://www.reuters.com/article/axa/update-2-axa-profit-beats-expectations-shares-rise-idUSL471258720090805,joy,UPDATE ... rise,reuters,2009,1,1
52683,https://www.reuters.com/article/markets-britain-stocks/ftse-down-0-1-pct-on-weak-defensives-oils-miners-gain-idUSLO60839420090624,neutral,FTSE ... gain,reuters,2009,0,1
52684,https://www.reuters.com/article/airpartner/update-2-uks-air-partner-hikes-payout-shares-bounce-idUSBNG48083520090325,joy,UPDATE ... bounce,reuters,2009,1,1
52687,https://www.reuters.com/article/financial-swiss-prime-site-ag-table/table-swiss-prime-site-ag-spsn-s-full-year-results-idUSLH35103620090317,neutral,TABLE-Swiss ... results,reuters,2009,0,1
52688,https://www.reuters.com/article/brazil-pdgrealty-offering/brazils-pdg-realty-to-offer-56-mln-shares-idUSN1610275520090916,joy,Brazil's ... shares,reuters,2009,1,1
52689,https://www.reuters.com/article/gorenje-result/slovenian-gorenje-says-q3-group-net-3-4-mln-euros-idUSL543981920091105,neutral,Slovenian ... euros,reuters,2009,0,1
52694,https://www.reuters.com/article/markets-forex/forex-dollar-and-yen-rise-on-gm-report-buf-off-highs-idUST25941620090401,neutral,FOREX-Dollar ... highs,reuters,2009,0,1
52708,https://www.reuters.com/article/us-markets-forex/dollar-broadly-firmer-as-high-yielders-pull-back-idUSTRE57K07H20090826,neutral,Dollar ... back,reuters,2009,0,1
52709,https://www.reuters.com/article/capgemini/update-3-capgemini-warns-on-h1-sales-margin-shares-sink-idUSLC74683420090212,sadness,UPDATE ... sink,reuters,2009,-1,1
52719,https://www.reuters.com/article/markets-stocks-negative/us-stocks-snapshot-dow-turns-negative-as-dollar-advances-idUSN1810340820091218,neutral,US ... advances,reuters,2009,0,1
52720,https://www.reuters.com/article/markets-canada-stocks/canada-stocks-tsx-tumbles-from-14-month-high-to-end-lower-idUSN039247420091203,sadness,CANADA ... lower,reuters,2009,-1,1
52725,https://www.reuters.com/article/nigeria-benuecement-results/rpt-refile-nigerias-benue-cement-q1-net-profit-jumps-idUSLF61010420090615,neutral,RPT-REFILE-Nigeria's ... jumps,reuters,2009,0,1
52734,https://www.reuters.com/article/ecb-weber-ft/update-2-ecbs-weber-no-signs-of-economic-green-shoots-idUSN2134667020090422,neutral,UPDATE ... shoots,reuters,2009,0,1
52737,https://www.reuters.com/article/usa-housing-survey/record-share-of-us-homeowners-see-prices-fall-survey-idUSNYS00472920090123,surprise,Record ... fall-survey,reuters,2009,0,1
52738,https://www.reuters.com/article/insurer-ratings-sandp/sp-cuts-five-u-s-mortgage-insurer-ratings-idUSN227115720091222,sadness,S&P ... ratings,reuters,2009,-1,1
52741,https://www.reuters.com/article/australia-moly-funding/moly-mines-says-secures-us200-mln-debt-equity-funding-idUSSYD43466020091019,neutral,Moly ... funding,reuters,2009,0,1
52742,https://www.reuters.com/article/markets-canada-dollar-bonds/canada-fx-debt-c-falls-as-u-s-data-sparks-rate-worries-idUSN0417478620091204,fear,CANADA ... worries,reuters,2009,-1,1
52744,https://www.reuters.com/article/lgelectronics-phones/lg-sees-handset-market-shrinking-focus-on-low-end-idUSSEO4663620090122,sadness,LG ... low-end,reuters,2009,-1,1
52745,https://www.reuters.com/article/markets-hongkong-stocks/hk-shares-fall-1-3-pct-on-profit-taking-idUSHKV00017220090722,sadness,HK ... taking,reuters,2009,-1,1
52752,https://www.reuters.com/article/markets-interbank/3-mth-euro-interbank-rate-range-tightens-dlr-rate-steady-idUSL459650620090504,neutral,3-mth ... steady,reuters,2009,0,1
52753,https://www.reuters.com/article/japan-economy/update-3-japan-govt-eyes-more-stock-buying-as-market-slides-idUST35993020090224,neutral,UPDATE ... slides,reuters,2009,0,1
52757,https://www.reuters.com/article/goldshield/update-1-goldshield-fy-pretax-profit-jumps-72-pct-idUSLP59337820090625,joy,UPDATE ... pct,reuters,2009,1,1
52760,https://www.reuters.com/article/usa-economy-jobless/update-1-u-s-jobless-claims-drop-steeply-skewed-by-autos-idUSN0944207820090709,sadness,UPDATE ... autos,reuters,2009,-1,1
52761,https://www.reuters.com/article/markets-stocks-wells/us-stocks-snapshot-futures-add-to-gains-on-wells-fargo-view-idUSN0944556520090409,neutral,US ... view,reuters,2009,0,1
52764,https://www.reuters.com/article/charter/update-1-charter-misses-74-mln-in-debt-interest-payments-idUSN1552927320090115,sadness,UPDATE ... payments,reuters,2009,-1,1
52772,https://www.reuters.com/article/unitech-debt/corrected-update-1-indias-unitech-reschedules-short-term-debt-idUSBOM39906720090210,neutral,CORRECTED ... debt,reuters,2009,0,1
52782,https://www.reuters.com/article/markets-forex/forex-yen-climbs-aussie-and-kiwi-suffer-on-risk-aversion-idUST30905720090202,fear,FOREX-Yen ... aversion,reuters,2009,-1,1
52791,https://www.reuters.com/article/eog/update-2-eog-quarterly-net-loss-as-low-prices-bite-idUSN0635587520090806,anger,UPDATE ... bite,reuters,2009,-1,1
52792,https://www.reuters.com/article/us-usa-economy-jobs/job-market-dips-in-august-conference-board-idUSTRE5873PN20090908,sadness,Job ... Board,reuters,2009,-1,1
52809,https://www.reuters.com/article/markets-indonesia-rupiah/indonesia-c-bank-intervenes-to-defend-rupiah-traders-idUSSP53282120091104,neutral,Indonesia ... rupiah-traders,reuters,2009,0,1
52814,https://www.reuters.com/article/markets-money/money-markets-2-year-euro-swap-rate-falls-to-historic-low-idUSLB73121820090911,neutral,MONEY ... low,reuters,2009,0,1
52817,https://www.reuters.com/article/korea-economy/wrapup-1-s-korea-asks-banks-to-control-mortgage-loan-growth-idUSSEO24050020090626,neutral,WRAPUP ... growth,reuters,2009,0,1
52820,https://www.reuters.com/article/us-markets-stocks-beforethebell-wellpoin/wellpoint-jumps-on-nextrx-sale-idUSTRE53C21P20090413,neutral,Wellpoint ... sale,reuters,2009,0,1
52825,https://www.reuters.com/article/usa-economy-mortgages/us-mortgage-applications-up-rates-tip-higher-idUSNYS00498520090408,neutral,US ... higher,reuters,2009,0,1
52828,https://www.reuters.com/article/markets-canada-stocks/canada-stocks-tsx-drops-but-rebounds-from-big-early-losses-idUSN0641852720090406,neutral,CANADA ... losses,reuters,2009,0,1
52834,https://www.reuters.com/article/mts-hold-1500/brief-russias-mts-posts-494-4-mln-q3-net-profit-idUSMOS00747020091113,surprise,BRIEF-Russia's ... profit,reuters,2009,0,1
52836,https://www.reuters.com/article/metals-cuba-nickel/cuba-puts-net-nickel-profit-at-552-million-idUSN0538696820090105,neutral,Cuba ... million,reuters,2009,0,1
52840,https://www.reuters.com/article/renewables-venturecapital/update-3-khosla-raises-1-bln-for-renewables-clean-tech-idUSN0150014620090902,joy,UPDATE ... tech,reuters,2009,1,1
52844,https://www.reuters.com/article/zb-ezzsteel-egypt/corrected-egypt-ezz-steel-h1-net-falls-90-pct-to-101-mln-eg-pounds-idUSLQ28448120090827,neutral,CORRECTED ... pounds,reuters,2009,0,1
52846,https://www.reuters.com/article/markets-europe-stocks/europe-shares-retain-gains-after-ecb-holds-rate-idUSL822911720091008,neutral,Europe ... rate,reuters,2009,0,1
52847,https://www.reuters.com/article/pepsico/update-4-pepsico-to-buy-bottlers-for-7-8-bln-shares-up-idUSN04105420090804,surprise,UPDATE ... up,reuters,2009,0,1
52851,https://www.reuters.com/article/eu-roaming/eu-lawmaker-panel-backs-roamed-sms-data-price-cap-idUSBFA00089920090309,neutral,EU ... cap,reuters,2009,0,1
52852,https://www.reuters.com/article/us-markets-investors-bulls-sb/even-stock-market-bears-looking-for-an-end-to-sell-off-idUSTRE5244FN20090305,neutral,Even ... sell-off,reuters,2009,0,1
52853,https://www.reuters.com/article/kaf-statebank-india/update-2-indias-sbi-may-need-2-4-bln-capital-next-fy-chairman-idUSSIN39581820090123,neutral,UPDATE ... FY-chairman,reuters,2009,0,1
52855,https://www.reuters.com/article/dollar-oil-saudi/saudi-c-bank-report-on-replacing-dollar-is-wrong-idUSFCC00004320091006,sadness,Saudi ... wrong,reuters,2009,-1,1
52873,https://www.reuters.com/article/option/update-2-option-fundraising-hits-20-2-mln-euro-target-idUSLDE5BH04S20091218,neutral,UPDATE ... target,reuters,2009,0,1
52880,https://www.reuters.com/article/markets-southeastasia-stocks/se-asia-stocks-capitaland-lifts-spore-kl-near-4-week-high-idUSBKK41320020090210,neutral,SE ... high,reuters,2009,0,1
