emotion,headline,url
neutral,J. ... Fo,https://slate.com/news-and-politics/2005/05/j-lo-vs-j-fo.html
neutral,In ... King,https://slate.com/news-and-politics/2005/05/in-a-newsless-land-the-feature-is-king.html
neutral,Black ... Redux,https://slate.com/technology/2005/05/black-hole-of-brookhaven-redux.html
sadness,News ... Newsweek,https://slate.com/news-and-politics/2005/05/news-weak-in-newsweek.html
neutral,Flushing ... Newsweek,https://slate.com/news-and-politics/2005/05/flushing-newsweek.html
neutral,What ... Do?,https://slate.com/news-and-politics/2005/05/what-do-election-observers-do.html
neutral,Stem ... Ahead,https://slate.com/news-and-politics/2005/05/slate-on-day-to-day-for-the-week-of-may-16.html
neutral,Tax ... Pie,https://slate.com/news-and-politics/2005/05/tax-cuts-as-american-as-apple-pie.html
neutral,History ... Mystery,https://slate.com/news-and-politics/2005/05/message-to-the-nyt-they-re-not-insurgents.html
neutral,What’s ... Slum,https://slate.com/news-and-politics/2005/05/what-s-afoot-in-asia-s-largest-slum.html
neutral,Lexus ... Tech,https://slate.com/business/2005/05/what-s-so-great-about-lexus-on-off-button.html
anger,Gross ... Misunderstanding,https://slate.com/culture/2005/05/forget-about-the-box-office.html
neutral,The ... Letter,https://slate.com/news-and-politics/2005/05/reading-the-peabody-sisters-letters.html
neutral,Columnists ... Sale,https://slate.com/news-and-politics/2005/05/columnists-for-sale.html
neutral,The ... Times,https://slate.com/news-and-politics/2005/05/the-dharavi-times.html
neutral,"Goodbye, ... President",https://slate.com/news-and-politics/2005/05/the-television-industry-parades-its-wares-for-the-2005-2006-season.html
fear,A ... War,https://slate.com/news-and-politics/2005/05/a-dramatic-benjamin-franklin-bio.html
neutral,Academics ... Popularizers,https://slate.com/news-and-politics/2005/05/academics-historians-vs-popularizers.html
neutral,"Tiananmen, ... Uzbekistan?",https://slate.com/news-and-politics/2005/05/tiananmen-uzbekistan.html
neutral,Exile-Loving ... Democrats,https://slate.com/news-and-politics/2005/05/exile-loving-democrats.html
neutral,Who ... Parks?,https://slate.com/news-and-politics/2005/05/who-regulates-our-nation-s-roller-coasters.html
neutral,Interpreting ... Past,https://slate.com/news-and-politics/2005/05/slate-s-history-week.html
neutral,Quranic ... Etiquette,https://slate.com/human-interest/2005/05/quranic-etiquette.html
neutral,How ... Conflicts”,https://slate.com/human-interest/2005/05/how-to-revive-history-by-teaching-the-conflicts.html
neutral,Don’t ... History,https://slate.com/human-interest/2005/05/don-t-know-much-about-history.html
neutral,Old ... Money,https://slate.com/business/2005/05/geezer-billionaires-who-are-upending-wall-street.html
sadness,The ... Sith,https://slate.com/culture/2005/05/later-vader.html
neutral,“Story” ... “Story”,https://slate.com/culture/2005/05/story.html
neutral,The ... Estate,https://slate.com/news-and-politics/2005/05/stephanie-coontz-s-marriage-a-history.html
neutral,The ... Movement,https://slate.com/technology/2005/05/grandma-vs-a-clump-of-cells.html
neutral,Of ... Epidurals,https://slate.com/technology/2005/05/the-glories-of-birthing-from-within.html
disgust,Flush ... Embarrassment,https://slate.com/news-and-politics/2005/05/flush-with-embarrassment.html
disgust,Mad ... silences,https://slate.com/technology/2005/05/mad-cows-creationists-and-awkward-silences.html
disgust,Down ... Newsweek,https://slate.com/news-and-politics/2005/05/dungeon-legend-and-the-peril-of-anonymous-sources.html
surprise,What’s ... Wookiee?,https://slate.com/culture/2005/05/a-guide-to-episode-iii-for-non-geeks.html
fear,Deconstructing ... Teddy,https://slate.com/news-and-politics/2005/05/how-theodore-roosevelt-failed.html
joy,Pros ... eh?,https://slate.com/technology/2005/05/pros-and-ams-eh.html
neutral,Abuse ... Week,https://slate.com/news-and-politics/2005/05/bush-s-latest-assault-on-the-press.html
neutral,Nuke ... This,https://slate.com/news-and-politics/2005/05/nuke-this.html
neutral,House ... Games,https://slate.com/technology/2005/05/the-new-nintendo-playstation-and-xbox.html
surprise,Air ... Won?,https://slate.com/news-and-politics/2005/05/air-force-won.html
neutral,Afghan ... Poppycock,https://slate.com/news-and-politics/2005/05/hamid-karzai-s-halfhearted-jihad.html
neutral,The ... Army,https://slate.com/news-and-politics/2005/05/the-monkey-gods-army-the-chief-of-staff-in-hanumans-army.html
neutral,Multiple ... With,https://slate.com/human-interest/2005/05/multiple-perspectives-aren-t-so-hard-to-deal-with.html
disgust,The ... Teachers,https://slate.com/human-interest/2005/05/the-glut-of-unqualified-history-teachers.html
neutral,Is ... Is?,https://slate.com/news-and-politics/2005/05/the-warholian-appeal-of-britney-and-kevin-chaotic.html
neutral,Kill ... Petersen,https://slate.com/news-and-politics/2005/05/quentin-tarantino-takes-the-helm-at-csi.html
neutral,James ... Dean,https://slate.com/news-and-politics/2005/05/james-dean.html
neutral,Cloture ... Clash,https://slate.com/news-and-politics/2005/05/cloture-clash.html
fear,The ... Gift,https://slate.com/business/2005/05/ford-and-gm-stop-paying-dividends.html
neutral,Borough ... Building,https://slate.com/news-and-politics/2005/05/slate-s-slide-show-of-the-week.html
fear,Bar ... Madness,https://slate.com/news-and-politics/2005/05/saving-the-bar-mitzvah.html
neutral,What ... Do?,https://slate.com/news-and-politics/2005/05/what-are-female-soldiers-allowed-to-do.html
neutral,The ... Freedom,https://slate.com/human-interest/2005/05/the-different-ways-of-teaching-about-freedom.html
neutral,Say ... Obi-Wan,https://slate.com/culture/2005/05/two-experts-on-star-wars.html
neutral,She’s ... Maniac,https://slate.com/human-interest/2005/05/shes-a-maniac.html
neutral,Waiting ... Game,https://slate.com/news-and-politics/2005/05/waiting-game.html
sadness,Sith ... Happens,https://slate.com/technology/2005/05/sith-happens.html
neutral,Clone ... Silence,https://slate.com/technology/2005/05/stem-cells-loaded-words-and-the-new-york-times.html
neutral,Your ... Wank,https://slate.com/technology/2005/05/your-tax-dollars-at-wank.html
neutral,The ... Stalemate,https://slate.com/human-interest/2005/05/american-history-101-the-national-history-standards-stalemate.html
neutral,Class ... Clone,https://slate.com/news-and-politics/2005/05/class-clone.html
neutral,Columnists ... Tally,https://slate.com/news-and-politics/2005/05/columnists-for-sale-the-tally.html
disgust,Hell ... People,https://slate.com/news-and-politics/2005/05/paul-schrader-s-exorcist-prequel-mark-wexler-s-memoir-plus-a-new-reader-contest.html
neutral,The ... Decade,https://slate.com/business/2005/05/the-cram-down-decade.html
sadness,Nicole ... Knee,https://slate.com/culture/2005/05/nicole-kidman-s-knee.html
neutral,One-Man ... Bands,https://slate.com/culture/2005/05/one-man-and-woman-bands.html
neutral,Anakin ... R.I.P,https://slate.com/news-and-politics/2005/05/anakin-skywalker-r-i-p.html
neutral,Are ... Yet?,https://slate.com/news-and-politics/2005/05/sith-of-this-movie-yet.html
disgust,Gay ... Mates,https://slate.com/technology/2005/05/gay-womb-mates.html
neutral,Why ... Uzbekistan?,https://slate.com/news-and-politics/2005/05/why-are-we-in-uzbekistan.html
neutral,How ... Airplanes?,https://slate.com/news-and-politics/2005/05/why-do-they-divert-airplanes.html
neutral,Upfront ... Personal,https://slate.com/news-and-politics/2005/05/the-fall-tv-lineup-continued.html
neutral,Uncle ... Children,https://slate.com/news-and-politics/2005/05/is-uncle-tom-s-cabin-any-good.html
neutral,Veto ... Position,https://slate.com/news-and-politics/2005/05/veto-position.html
neutral,Sunnity ... Sunnity,https://slate.com/news-and-politics/2005/05/sunnity.html
neutral,Barbecue ... It,https://slate.com/human-interest/2005/05/an-american-barbecue-pilgrimage-barbecue-mania-and-how-to-cure-it.html
fear,Taking ... Steps,https://slate.com/news-and-politics/2005/05/taking-the-frist-steps.html
neutral,The ... Effect,https://slate.com/news-and-politics/2005/05/how-to-win-a-global-warming-suit.html
anger,Stop ... Insanity,https://slate.com/news-and-politics/2005/05/stop-indulging-islamist-violence.html
disgust,Those ... Bosnians,https://slate.com/news-and-politics/2005/05/those-ungrateful-bosnians.html
neutral,Friedman ... Agonistes,https://slate.com/news-and-politics/2005/05/friedman-agonistes.html
neutral,Club ... Madagascar,https://slate.com/news-and-politics/2005/05/slate-on-day-to-day-for-the-week-of-may-23.html
neutral,Waiting ... No,https://slate.com/news-and-politics/2005/05/waiting-for-no.html
neutral,Lifestyles ... Famous,https://slate.com/culture/2005/05/glamorous-parents-aren-t-all-that.html
neutral,The ... Housewives,https://slate.com/culture/2005/05/the-voice-of-desperate-housewives.html
sadness,Bad ... Cone,https://slate.com/technology/2005/05/bad-to-the-cone.html
neutral,The ... Option,https://slate.com/technology/2005/05/the-off-and-on-principle-of-up-or-down-votes.html
anger,Firestorm ... Firestorm,https://slate.com/news-and-politics/2005/05/firestorm.html
neutral,Go ... Bryant’s,https://slate.com/human-interest/2005/05/an-american-barbecue-pilgrimage-go-to-arthur-bryants.html
sadness,The ... Women,https://slate.com/business/2005/05/where-did-100-million-missing-women-go.html
neutral,If ... …,https://slate.com/news-and-politics/2005/05/where-do-poppy-seeds-come-from.html
anger,Unite ... Fight,https://slate.com/news-and-politics/2005/05/give-sunnis-a-good-reason-to-support-iraq-s-government.html
neutral,The ... Fallacy,https://slate.com/news-and-politics/2005/05/the-mr-smith-fallacy.html
neutral,Vox ... Populi,https://slate.com/news-and-politics/2005/05/stemming-the-flows-of-compassion-hypocrisy.html
neutral,No ... Testing,https://slate.com/news-and-politics/2005/05/no-nuclear-testing.html
disgust,A ... Compromise?,https://slate.com/news-and-politics/2005/05/a-judicious-compromise.html
anger,Trump ... Desperate,https://slate.com/business/2005/05/trump-is-desperate-it-s-not-pretty.html
neutral,Newsweek’s ... Code,https://slate.com/news-and-politics/2005/05/don-t-accuse-newsweek-of-inventing-sources.html
neutral,The ... Suns,https://slate.com/culture/2005/05/how-the-phoenix-suns-saved-the-nba.html
neutral,Venus ... Venus,https://slate.com/technology/2005/05/venus.html
neutral,“The ... Crossing”,https://slate.com/culture/2005/05/the-crossing.html
neutral,What’s ... On?,https://slate.com/news-and-politics/2005/05/what-s-that-thing-court-reporters-type-on.html
neutral,Just ... Dandy,https://slate.com/culture/2005/05/the-enduring-mystique-of-the-white-suit.html
disgust,The ... Phat,https://slate.com/culture/2005/05/the-globalization-of-hip-hop.html
neutral,Vine ... Money,https://slate.com/culture/2005/05/why-tomatoes-on-the-vine-cost-so-much.html
neutral,Bush’s ... Chance,https://slate.com/news-and-politics/2005/05/is-bush-ready-to-talk-to-pyongyang-let-s-hope-so.html
surprise,What’s ... Memphis?,https://slate.com/human-interest/2005/05/an-american-barbecue-pilgrimage-whats-wrong-with-memphis-1.html
neutral,Stem-Cell ... Standoff,https://slate.com/news-and-politics/2005/05/stem-cell-standoff.html
neutral,Pseu-pseu-pseudio ... Pseu-pseu-pseudio,https://slate.com/technology/2005/05/pseu-pseu-pseudio.html
neutral,Under ... Eyes,https://slate.com/news-and-politics/2005/05/bush-has-gotten-it-right-in-lebanon.html
neutral,Embryoglio ... Embryoglio,https://slate.com/news-and-politics/2005/05/embryoglio.html
anger,For ... Others,https://slate.com/technology/2005/05/bush-s-hypocrisy-on-stem-cells-and-the-death-penalty.html
neutral,Do ... Checks?,https://slate.com/news-and-politics/2005/05/how-the-united-states-gives-foreign-aid.html
neutral,The ... World,https://slate.com/human-interest/2005/05/an-american-barbecue-pilgrimage-the-greatest-barbecue-restaurant-in-the-world.html
neutral,Toy ... Boy,https://slate.com/news-and-politics/2005/05/adam-sandler-can-t-support-the-shoulder-pads-in-the-longest-yard-plus-readers-choose-the-oddest-cinematic-couplings.html
neutral,Colin ... Frontman,https://slate.com/news-and-politics/2005/05/colin-powell-frontman.html
neutral,The ... O,https://slate.com/technology/2005/05/orgasm-as-happy-accident.html
neutral,Arzt’s ... History,https://slate.com/news-and-politics/2005/05/a-moment-of-silence-for-lost-s-unsung-hero.html
neutral,Iran’s ... Suspension,https://slate.com/news-and-politics/2005/05/iran-s-suspect-suspension.html
neutral,Buzzkill ... Buzzkill,https://slate.com/technology/2005/05/buzzkill.html
neutral,Dispatch ... Bolivia,https://slate.com/news-and-politics/2005/05/dispatch-from-bolivia.html
sadness,Bound ... Troubled?,https://slate.com/human-interest/2005/05/bound-and-troubled.html
anger,Non! ... Non!,https://slate.com/news-and-politics/2005/05/non.html
neutral,Neil ... Economics,https://slate.com/business/2005/05/economic-theory-neil-diamond-style.html
fear,In ... Dirk,https://slate.com/culture/2005/05/basketball-writers-search-for-the-next-dirk.html
neutral,"Mishandled, ... Flushed",https://slate.com/news-and-politics/2005/05/mishandled-but-not-flushed.html
neutral,An ... Sheet,https://slate.com/news-and-politics/2005/05/an-eu-referendum-cheat-sheet.html
neutral,Escape ... Style,https://slate.com/news-and-politics/2005/05/escape-from-n-y.html
neutral,A ... It,https://slate.com/news-and-politics/2005/05/empire-falls-is-a-genteel-beautifully-acted-bore.html
neutral,Bloggers ... Things,https://slate.com/news-and-politics/2005/05/bloggers-say-the-darnedest-things.html
neutral,What ... Birds?,https://slate.com/news-and-politics/2005/05/what-does-avian-influenza-mean-for-birds.html
neutral,Bowled ... Over,https://slate.com/culture/2005/05/mad-hot-ballroom-and-a-league-of-ordinary-gentlemen.html
neutral,Judge ... Judy,https://slate.com/culture/2005/05/judge-judy.html
neutral,What ... Digestion,https://slate.com/human-interest/2005/05/an-american-barbecue-pilgrimage-what-15-barbecue-meals-in-a-row-did-to-my-digestion-1.html
neutral,Power ... Discontents,https://slate.com/culture/2005/05/power-pop-and-its-discontents.html
neutral,Nuclear ... Meltdown,https://slate.com/news-and-politics/2005/05/nuclear-nonproliferation-treaty-meltdown.html
neutral,Pare ... Dolia,https://slate.com/technology/2005/05/pare-oy-dolia.html
fear,Counterterror ... Turmoil,https://slate.com/news-and-politics/2005/05/counterterror-turmoil.html
sadness,The ... Death,https://slate.com/news-and-politics/2005/05/the-french-kiss-of-death.html
neutral,The ... Prevention,https://slate.com/news-and-politics/2005/05/the-abcs-of-aids-prevention.html
sadness,My ... Numbered,https://slate.com/technology/2005/05/i-m-addicted-to-a-japanese-logic-puzzle.html
neutral,Don’t ... Nose,https://slate.com/technology/2005/05/dont-follow-your-nose.html
neutral,Out ... Family,https://slate.com/technology/2005/05/embryo-adoption.html
sadness,Fox ... Bias!,https://slate.com/news-and-politics/2005/05/fox-news-admits-bias.html
neutral,Après ... Non,https://slate.com/news-and-politics/2005/05/french-papers-bemoan-the-eu-vote.html
neutral,Non ... Committal,https://slate.com/news-and-politics/2005/05/non-committal.html
neutral,“Blues ... Time”,https://slate.com/culture/2005/05/blues-in-half-tones-3-4-time.html
anger,Felt ... Up,https://slate.com/news-and-politics/2005/06/fraysters-pass-judgment-on-deep-throat.html
